relationship_id,traveler_id_1,traveler_id_2,relationship_type,verified
44850,31577,143281,Sibling,1
44851,133467,129284,Sibling,0
44852,64861,91283,Sibling,1
44853,90041,27034,Spouse,1
44854,69959,147727,Spouse,0
44855,145784,13133,Grandparent,1
44856,136601,53946,Sibling,0
44857,123529,147581,Parent,1
44858,87057,29592,Grandparent,1
44859,112081,62128,Other,1
44860,20352,136250,Sibling,1
44861,51498,14409,Spouse,0
44862,72717,11629,Child,1
44863,108469,31498,Other,1
44864,25567,41231,Sibling,1
44865,72773,24920,Parent,1
44866,129434,28026,Spouse,0
44867,30645,38068,Grandparent,1
44868,82297,44918,Other,1
44869,91536,94036,Child,1
44870,147263,144123,Sibling,1
44871,25902,55614,Parent,1
44872,102185,135262,Spouse,0
44873,83009,70993,Sibling,0
44874,1649,59388,Spouse,1
44875,17914,78390,Parent,0
44876,52030,76723,Parent,0
44877,77792,36566,Parent,1
44878,11366,113283,Parent,1
44879,64438,23379,Child,1
44880,96299,63069,Spouse,1
44881,86964,96970,Spouse,1
44882,37990,57818,Sibling,1
44883,8188,41886,Spouse,0
44884,134070,45333,Spouse,1
44885,94835,90185,Child,1
44886,146992,58707,Parent,1
44887,117907,135569,Spouse,1
44888,11352,71127,Other,0
44889,115056,130857,Spouse,1
44890,103710,96863,Child,0
44891,7467,66170,Child,1
44892,66211,140039,Sibling,0
44893,126120,8661,Spouse,1
44894,2447,41189,Parent,1
44895,8113,2326,Child,1
44896,135756,45400,Sibling,1
44897,9945,93933,Spouse,1
44898,16857,53264,Sibling,0
44899,13018,113409,Parent,1
44900,12399,113477,Spouse,0
44901,20846,18713,Spouse,1
44902,103088,142580,Spouse,1
44903,708,132079,Spouse,0
44904,96119,124048,Grandchild,1
44905,50113,54462,Spouse,1
44906,135221,112415,Sibling,0
44907,50674,109798,Other,1
44908,127250,33093,Spouse,1
44909,123199,45151,Child,1
44910,49676,7246,Other,1
44911,77125,110347,Other,0
44912,68122,18102,Parent,1
44913,30361,14662,Parent,1
44914,13343,120747,Spouse,1
44915,63539,55361,Sibling,0
44916,47423,75086,Spouse,0
44917,29895,42746,Spouse,0
44918,81444,22165,Spouse,1
44919,14452,14989,Spouse,1
44920,8756,89842,Child,1
44921,55670,41981,Spouse,0
44922,149807,20035,Spouse,1
44923,52190,118823,Child,1
44924,36415,7903,Other,0
44925,39669,70871,Child,1
44926,104846,60488,Parent,1
44927,79138,64178,Parent,0
44928,37232,23713,Child,1
44929,29821,124342,Child,1
44930,112433,56114,Spouse,0
44931,37391,22721,Spouse,1
44932,148051,128493,Sibling,1
44933,79762,108349,Spouse,1
44934,143815,118122,Parent,1
44935,61100,3244,Sibling,0
44936,100339,81971,Parent,1
44937,101458,24993,Spouse,0
44938,117093,43776,Other,1
44939,78447,37520,Spouse,1
44940,71723,113565,Spouse,1
44941,65509,140442,Sibling,1
44942,46959,120049,Parent,1
44943,10168,104125,Sibling,0
44944,94770,97937,Child,1
44945,12881,52712,Sibling,0
44946,31643,138517,Parent,0
44947,23903,48502,Spouse,1
44948,28846,36353,Parent,0
44949,96539,29146,Child,1
44950,57017,27780,Other,0
44951,42433,87384,Grandparent,1
44952,117756,9536,Sibling,1
44953,53106,119092,Parent,1
44954,56176,40863,Sibling,0
44955,125240,63515,Parent,1
44956,112565,11150,Sibling,0
44957,57953,5477,Other,1
44958,54705,124692,Child,0
44959,137263,60304,Other,1
44960,3194,90898,Spouse,0
44961,144268,24534,Spouse,1
44962,41453,13542,Spouse,1
44963,82223,80846,Other,1
44964,53139,56919,Child,1
44965,98554,141013,Other,1
44966,136911,5173,Sibling,1
44967,107823,11211,Parent,1
44968,135075,113180,Sibling,1
44969,25736,138813,Sibling,1
44970,70047,81523,Parent,1
44971,112792,3061,Child,1
44972,103528,145085,Spouse,1
44973,34470,99901,Sibling,0
44974,64402,49318,Sibling,1
44975,116492,149292,Child,1
44976,21473,47084,Sibling,1
44977,136025,109967,Sibling,1
44978,19436,47,Other,1
44979,73596,93488,Spouse,1
44980,46965,58535,Sibling,1
44981,64048,148995,Spouse,1
44982,136870,20682,Parent,1
44983,10266,112209,Parent,1
44984,5397,2877,Spouse,1
44985,121921,10260,Spouse,1
44986,54170,111345,Child,0
44987,143019,128698,Sibling,1
44988,133534,144369,Sibling,0
44989,90659,139110,Grandparent,1
44990,45024,74300,Spouse,1
44991,141653,17563,Child,1
44992,69349,85604,Sibling,0
44993,56303,148017,Parent,0
44994,146278,29343,Grandparent,0
44995,49095,14225,Other,1
44996,39796,97436,Spouse,1
44997,88315,89414,Spouse,1
44998,27229,10616,Spouse,1
44999,129572,89151,Parent,1
45000,91131,133079,Spouse,0
45001,130308,80072,Child,1
45002,149180,133269,Spouse,1
45003,130538,47774,Other,1
45004,147404,60811,Other,1
45005,104595,100104,Spouse,1
45006,2447,24058,Parent,1
45007,15757,2803,Sibling,0
45008,25702,31061,Other,1
45009,69632,99067,Sibling,1
45010,10305,130815,Sibling,1
45011,52051,23015,Sibling,1
45012,131393,90598,Child,1
45013,74653,135950,Child,0
45014,55485,142346,Spouse,1
45015,140306,76220,Spouse,1
45016,25468,31469,Sibling,1
45017,59866,40690,Parent,1
45018,22790,106076,Parent,1
45019,859,118421,Sibling,1
45020,94292,133801,Child,1
45021,122913,15591,Spouse,1
45022,25422,57594,Child,1
45023,110390,148669,Parent,1
45024,79693,70973,Sibling,1
45025,141212,113396,Spouse,0
45026,59969,66606,Spouse,0
45027,59032,118737,Parent,1
45028,62792,3058,Other,1
45029,19640,142263,Child,0
45030,97555,130834,Sibling,0
45031,93592,42355,Sibling,0
45032,29270,108222,Spouse,1
45033,18230,110930,Child,0
45034,52692,60221,Parent,1
45035,85518,111473,Sibling,1
45036,15315,18619,Child,0
45037,28069,74033,Child,1
45038,99048,71496,Spouse,1
45039,23104,140387,Grandparent,1
45040,49318,53707,Spouse,1
45041,37785,43398,Parent,1
45042,82248,75667,Spouse,1
45043,142204,15504,Grandparent,1
45044,145259,94314,Child,1
45045,128843,128680,Spouse,0
45046,66663,31737,Sibling,1
45047,68090,100394,Child,1
45048,15234,107987,Spouse,0
45049,68049,86970,Other,1
45050,131340,104053,Sibling,0
45051,92193,32554,Spouse,0
45052,133145,68766,Parent,1
45053,17118,87047,Child,1
45054,66003,4880,Child,1
45055,19056,80066,Spouse,0
45056,57629,48519,Sibling,0
45057,113400,52589,Spouse,0
45058,48031,122574,Spouse,1
45059,86215,69181,Child,1
45060,27148,35442,Other,1
45061,131042,5201,Child,1
45062,35357,24194,Child,0
45063,13379,116227,Sibling,1
45064,92712,33989,Sibling,1
45065,50976,86984,Sibling,0
45066,131355,43859,Parent,1
45067,131377,74957,Parent,1
45068,19210,44164,Child,0
45069,4990,145887,Child,1
45070,29171,42589,Parent,1
45071,77155,79918,Other,1
45072,59188,136564,Spouse,1
45073,133024,4508,Sibling,0
45074,102273,63074,Sibling,0
45075,20299,130647,Spouse,1
45076,56091,23870,Spouse,0
45077,108092,137254,Parent,0
45078,112073,6328,Sibling,1
45079,81361,88434,Grandchild,1
45080,42421,36354,Grandparent,0
45081,43277,61784,Spouse,1
45082,23171,19493,Spouse,1
45083,85390,109159,Spouse,1
45084,1971,93419,Spouse,1
45085,84311,128261,Spouse,1
45086,95716,147252,Grandparent,0
45087,38861,47459,Parent,1
45088,48208,25163,Spouse,1
45089,76266,80624,Spouse,1
45090,164,102818,Child,1
45091,146882,8627,Spouse,0
45092,88785,143439,Child,1
45093,62423,23581,Spouse,0
45094,102125,18551,Other,1
45095,117295,119995,Child,0
45096,130724,48358,Spouse,0
45097,27628,129095,Child,0
45098,5948,18845,Sibling,1
45099,146310,32161,Grandchild,1
45100,22181,146861,Other,1
45101,134686,79070,Child,0
45102,127090,84228,Sibling,1
45103,113655,102791,Sibling,1
45104,91356,43988,Child,0
45105,30489,31685,Parent,1
45106,84934,40625,Spouse,1
45107,94717,115252,Spouse,1
45108,71814,48057,Sibling,1
45109,18065,146135,Sibling,1
45110,90360,99893,Other,1
45111,15827,28997,Sibling,1
45112,105705,32532,Other,1
45113,9379,49764,Child,0
45114,16201,120014,Grandparent,1
45115,101731,38023,Other,1
45116,124112,118042,Child,1
45117,59482,66374,Sibling,1
45118,39258,7427,Spouse,0
45119,135113,113684,Child,1
45120,73403,73640,Spouse,1
45121,25664,65485,Child,1
45122,46698,28201,Parent,1
45123,28810,66148,Parent,0
45124,18970,20939,Spouse,1
45125,137358,78650,Parent,1
45126,12955,76096,Parent,1
45127,18620,109754,Spouse,1
45128,23445,2181,Spouse,1
45129,28371,149547,Sibling,1
45130,7061,23538,Spouse,0
45131,126554,100010,Other,1
45132,51266,16375,Sibling,1
45133,85310,78809,Child,0
45134,122387,142362,Grandchild,1
45135,50928,44970,Spouse,1
45136,93035,127758,Sibling,1
45137,18451,109541,Sibling,1
45138,37039,136445,Sibling,1
45139,122574,72689,Spouse,0
45140,938,7191,Spouse,1
45141,73699,87952,Parent,1
45142,89087,123480,Grandparent,0
45143,30531,148357,Other,1
45144,26182,22428,Spouse,1
45145,137756,9566,Spouse,1
45146,106689,47893,Spouse,1
45147,117148,134459,Child,1
45148,68376,1268,Spouse,0
45149,87808,39095,Child,1
45150,33676,10951,Sibling,1
45151,6245,90693,Spouse,1
45152,108684,55929,Child,1
45153,100834,128091,Child,0
45154,65288,8086,Sibling,1
45155,16998,78627,Spouse,0
45156,74298,149448,Sibling,0
45157,127400,129237,Grandparent,0
45158,75304,14534,Parent,1
45159,98706,31749,Spouse,0
45160,29314,146178,Parent,1
45161,88132,90999,Grandchild,0
45162,111429,49247,Sibling,1
45163,148897,71624,Sibling,1
45164,97157,49878,Spouse,1
45165,59044,4313,Child,1
45166,98482,40231,Other,0
45167,142610,119140,Parent,1
45168,75116,69114,Child,1
45169,121943,17450,Spouse,1
45170,16274,127439,Spouse,1
45171,95234,79971,Parent,1
45172,102170,89400,Spouse,1
45173,4476,35067,Sibling,1
45174,15050,71512,Parent,1
45175,81810,20818,Sibling,1
45176,117975,90007,Spouse,1
45177,75790,29157,Spouse,1
45178,83660,31134,Sibling,1
45179,28726,87189,Child,1
45180,102726,84175,Sibling,1
45181,99220,75891,Spouse,1
45182,124753,106521,Spouse,1
45183,20658,12359,Parent,1
45184,85387,146367,Spouse,1
45185,7821,126571,Parent,0
45186,68036,84483,Spouse,1
45187,89316,11856,Parent,0
45188,43225,58281,Spouse,1
45189,91649,67551,Parent,1
45190,45984,71522,Child,1
45191,97730,80208,Parent,0
45192,45532,76024,Sibling,1
45193,51863,22689,Child,0
45194,114833,123872,Child,1
45195,30471,19112,Sibling,1
45196,149974,101322,Spouse,1
45197,55624,131948,Spouse,1
45198,136714,62539,Other,0
45199,45085,148328,Parent,0
45200,111793,56181,Spouse,0
45201,66025,36230,Spouse,0
45202,22889,111116,Parent,0
45203,143348,136149,Spouse,0
45204,69306,134106,Spouse,1
45205,109029,22824,Child,1
45206,80162,133868,Spouse,0
45207,141144,46101,Child,1
45208,34809,108456,Spouse,1
45209,77134,114371,Spouse,1
45210,63608,90042,Sibling,0
45211,18881,123851,Child,1
45212,59601,27783,Child,0
45213,94156,116162,Sibling,1
45214,57842,7267,Sibling,1
45215,75719,44449,Grandchild,0
45216,30346,86358,Spouse,1
45217,15395,53553,Sibling,0
45218,72429,100026,Parent,1
45219,2496,61532,Other,1
45220,85759,25224,Parent,1
45221,43596,76531,Spouse,0
45222,10562,139689,Parent,1
45223,85509,71891,Sibling,0
45224,107051,107681,Grandparent,1
45225,127763,123889,Grandchild,0
45226,144772,72925,Spouse,1
45227,144210,2451,Sibling,0
45228,148905,35121,Child,1
45229,107330,37948,Sibling,1
45230,126880,140412,Spouse,0
45231,79747,108205,Child,0
45232,5533,72520,Child,0
45233,134273,130570,Sibling,1
45234,26860,108941,Child,1
45235,97937,56662,Spouse,1
45236,67686,24449,Spouse,0
45237,41623,30685,Child,1
45238,76924,114360,Parent,1
45239,123159,121529,Spouse,1
45240,100128,104926,Parent,1
45241,68786,127983,Other,1
45242,118293,82248,Child,1
45243,69839,136596,Parent,0
45244,96592,147064,Child,0
45245,125221,125998,Spouse,1
45246,124976,122298,Parent,1
45247,98615,55247,Spouse,0
45248,104482,44880,Parent,1
45249,91578,81356,Parent,1
45250,134805,46170,Other,1
45251,30214,137412,Sibling,1
45252,92756,113317,Sibling,1
45253,110236,42253,Spouse,1
45254,67157,127263,Parent,1
45255,112493,103534,Other,1
45256,9789,145778,Spouse,1
45257,91274,48792,Other,1
45258,38021,27160,Sibling,1
45259,131628,70132,Spouse,1
45260,99003,51187,Spouse,1
45261,71635,134839,Parent,0
45262,113563,103325,Child,0
45263,89200,136113,Child,0
45264,8242,36709,Spouse,1
45265,86623,83541,Child,0
45266,47818,106700,Parent,1
45267,88583,143694,Parent,1
45268,97882,107979,Spouse,1
45269,141643,10865,Other,1
45270,41829,97672,Parent,0
45271,7347,123526,Other,1
45272,63426,18514,Spouse,1
45273,87058,31905,Child,1
45274,55911,106068,Other,1
45275,42575,59243,Sibling,0
45276,90376,133430,Parent,1
45277,129497,93744,Child,1
45278,85424,136660,Other,1
45279,123118,86694,Spouse,1
45280,30964,111033,Spouse,1
45281,90521,56549,Child,1
45282,73945,138282,Spouse,1
45283,143650,45226,Spouse,0
45284,18185,94086,Sibling,0
45285,38206,47950,Parent,0
45286,83698,148380,Other,1
45287,48114,102761,Spouse,0
45288,135458,27314,Child,1
45289,125869,37053,Sibling,1
45290,115430,148688,Spouse,1
45291,92068,65055,Other,1
45292,75533,3532,Parent,1
45293,95363,115313,Sibling,1
45294,146306,91139,Spouse,1
45295,6279,101362,Child,1
45296,138125,25784,Spouse,0
45297,118795,86030,Child,1
45298,10144,39027,Sibling,1
45299,94892,55234,Sibling,0
45300,54750,18969,Child,1
45301,67172,48759,Spouse,0
45302,80797,97068,Sibling,1
45303,65053,143872,Child,0
45304,116429,26402,Spouse,0
45305,48310,36944,Sibling,1
45306,61343,20446,Spouse,0
45307,81722,93719,Sibling,1
45308,109393,125550,Spouse,1
45309,60345,68309,Sibling,0
45310,97624,46081,Parent,1
45311,6465,44364,Grandchild,1
45312,83074,79920,Grandchild,1
45313,74994,41258,Spouse,1
45314,16398,16411,Parent,1
45315,27050,24599,Parent,0
45316,80099,58698,Spouse,0
45317,51904,145691,Child,1
45318,20355,27784,Parent,1
45319,147970,15191,Sibling,1
45320,134062,25258,Parent,1
45321,146586,21972,Sibling,1
45322,25850,22781,Spouse,0
45323,70722,18334,Parent,1
45324,132099,10772,Spouse,1
45325,42031,11380,Spouse,1
45326,127227,74017,Other,0
45327,14310,94745,Spouse,0
45328,127208,102691,Parent,0
45329,76351,95381,Parent,0
45330,110181,24273,Spouse,0
45331,81524,119910,Child,1
45332,130725,57217,Spouse,1
45333,37600,8256,Spouse,1
45334,88822,10968,Spouse,1
45335,97968,120891,Other,1
45336,147266,28437,Spouse,1
45337,62307,34694,Sibling,1
45338,36947,77167,Sibling,1
45339,119489,17952,Sibling,1
45340,61666,26925,Spouse,1
45341,43329,86803,Spouse,0
45342,67478,91513,Parent,1
45343,85021,34128,Spouse,0
45344,145809,46608,Spouse,0
45345,54066,18941,Grandchild,1
45346,77203,116125,Parent,1
45347,129946,121053,Spouse,1
45348,133457,62025,Child,1
45349,81621,78498,Sibling,1
45350,149136,116181,Spouse,1
45351,69461,84127,Parent,1
45352,108518,101683,Child,1
45353,142329,149495,Other,0
45354,23699,134461,Spouse,0
45355,133649,63035,Child,1
45356,66348,17173,Other,0
45357,10001,68222,Spouse,1
45358,22627,50785,Sibling,1
45359,71791,121739,Spouse,0
45360,134718,5001,Parent,1
45361,70240,2194,Parent,1
45362,33694,120876,Spouse,1
45363,94892,55147,Spouse,0
45364,14676,11057,Child,1
45365,56811,80908,Spouse,1
45366,81518,145291,Spouse,0
45367,134774,94464,Spouse,0
45368,109181,10113,Spouse,0
45369,111070,3826,Other,1
45370,113681,30247,Child,1
45371,63154,3951,Parent,0
45372,83511,77960,Spouse,0
45373,8022,90118,Child,0
45374,47729,47911,Child,1
45375,19867,56027,Sibling,1
45376,18584,55616,Parent,0
45377,88124,94414,Grandparent,1
45378,104788,25657,Spouse,1
45379,80685,5505,Sibling,1
45380,42238,119555,Sibling,0
45381,113053,56395,Sibling,0
45382,148200,27531,Spouse,1
45383,96311,76426,Other,1
45384,77801,37733,Parent,1
45385,132644,118890,Other,1
45386,58151,36622,Spouse,1
45387,91936,141430,Spouse,1
45388,131309,6178,Spouse,1
45389,83378,31839,Other,1
45390,133395,65581,Parent,0
45391,43451,149072,Spouse,1
45392,45590,98731,Parent,1
45393,109627,2922,Spouse,1
45394,102739,8492,Sibling,1
45395,72938,46970,Other,0
45396,51401,41573,Child,0
45397,133311,137755,Child,0
45398,32328,115012,Sibling,1
45399,139818,10427,Child,0
45400,79083,147273,Spouse,0
45401,129792,96772,Child,1
45402,32322,75760,Parent,1
45403,89175,132431,Child,1
45404,41382,34565,Spouse,0
45405,72115,119125,Sibling,0
45406,146297,43569,Child,1
45407,14467,6370,Spouse,1
45408,118631,19554,Child,0
45409,102891,49167,Spouse,0
45410,103700,60295,Spouse,1
45411,65619,131630,Spouse,1
45412,23005,96326,Spouse,1
45413,42363,45463,Sibling,1
45414,71899,56270,Parent,1
45415,145537,20486,Spouse,1
45416,70502,73208,Sibling,0
45417,121326,127655,Child,0
45418,122786,23200,Sibling,1
45419,73303,88873,Sibling,0
45420,101412,140266,Sibling,1
45421,75658,114880,Sibling,1
45422,33466,51971,Other,0
45423,43809,84469,Sibling,1
45424,139609,55484,Spouse,1
45425,141638,120237,Spouse,0
45426,54343,88132,Spouse,1
45427,108170,55987,Spouse,1
45428,6086,109471,Sibling,1
45429,148168,42104,Child,1
45430,870,86875,Other,1
45431,53608,85543,Spouse,1
45432,117714,133587,Spouse,1
45433,17632,148867,Spouse,1
45434,93880,29944,Spouse,0
45435,42006,129858,Spouse,0
45436,114860,53886,Spouse,1
45437,115930,30497,Sibling,1
45438,45276,14851,Other,1
45439,136948,11965,Sibling,1
45440,18005,93381,Parent,1
45441,47729,34470,Spouse,1
45442,100106,120290,Parent,0
45443,111706,137144,Child,0
45444,49308,21261,Spouse,1
45445,115436,19398,Sibling,0
45446,123285,3452,Spouse,0
45447,86816,82852,Sibling,1
45448,132211,20890,Sibling,1
45449,98903,58813,Parent,1
45450,3951,120866,Child,0
45451,85190,82899,Spouse,1
45452,115045,36372,Child,0
45453,98644,137972,Spouse,1
45454,25071,115389,Parent,1
45455,107814,51480,Child,1
45456,80082,33723,Child,1
45457,148888,83686,Grandchild,1
45458,4387,2573,Sibling,1
45459,66932,116672,Spouse,0
45460,38269,49562,Child,1
45461,39682,53493,Sibling,1
45462,54180,23456,Parent,1
45463,129700,124649,Spouse,1
45464,135452,60264,Other,1
45465,27349,112635,Spouse,1
45466,127131,82163,Sibling,1
45467,119645,52705,Sibling,1
45468,81499,32702,Spouse,1
45469,31267,132354,Grandparent,1
45470,61,121705,Parent,1
45471,89985,92209,Spouse,0
45472,111848,33465,Spouse,1
45473,54883,142766,Spouse,1
45474,30121,14612,Child,1
45475,104081,79327,Child,1
45476,46186,120841,Sibling,1
45477,106071,28010,Sibling,1
45478,63975,98379,Parent,0
45479,146296,48833,Spouse,1
45480,20884,46791,Parent,1
45481,57874,40242,Sibling,0
45482,132874,8976,Sibling,1
45483,81046,97147,Spouse,1
45484,135028,13932,Sibling,0
45485,34119,7856,Grandchild,0
45486,122717,2220,Spouse,1
45487,127387,92392,Spouse,1
45488,72046,99953,Spouse,0
45489,2274,23849,Other,0
45490,24523,77374,Spouse,0
45491,72955,101364,Grandparent,1
45492,84135,135083,Sibling,1
45493,101944,13711,Sibling,1
45494,55768,56261,Parent,1
45495,38882,100160,Child,0
45496,124151,49936,Other,0
45497,35246,129457,Grandchild,0
45498,148411,5328,Spouse,1
45499,143152,130339,Sibling,1
45500,14526,36372,Spouse,1
45501,30554,129819,Grandparent,1
45502,119994,17355,Parent,1
45503,78190,78216,Child,0
45504,8552,111705,Other,1
45505,134231,110382,Other,0
45506,79744,78172,Child,1
45507,144123,105150,Sibling,1
45508,148992,113539,Child,1
45509,13292,140420,Spouse,1
