link_id,network_id,traveler_id,role,confidence_level,identified_date,is_active
4365,MIX-0755,140599,Recruiter,High,2025-12-10,1
4366,MIX-0755,104360,Recruiter,Low,2025-12-31,1
4367,MIX-0755,57645,Transporter,High,2025-12-05,1
4368,MIX-0755,147392,Coordinator,Medium,2025-12-28,1
4369,MIX-0755,85689,Financier,Low,2025-12-19,1
4370,MIX-0755,33051,Lookout,High,2025-12-16,1
4371,MIX-0755,144874,Unknown,Low,2025-12-31,1
4372,MIX-0755,81543,Recruiter,High,2025-12-11,1
4373,MIX-0755,124819,Recruiter,High,2025-12-11,1
4374,MIX-0756,143057,Organizer,High,2025-05-14,1
4375,MIX-0756,140573,Coordinator,Low,2025-06-05,1
4376,MIX-0756,105986,Recruiter,High,2025-06-05,1
4377,MIX-0756,127235,Recruiter,High,2025-05-29,1
4378,MIX-0756,91198,Lookout,Medium,2025-05-17,1
4379,MIX-0756,19036,Recruiter,High,2025-06-05,1
4380,MIX-0756,83946,Unknown,High,2025-06-09,1
4381,TRF-0757,73590,Organizer,Medium,2025-04-18,1
4382,TRF-0757,118660,Financier,High,2025-05-15,1
4383,TRF-0757,53982,Organizer,High,2025-05-16,1
4384,TRF-0757,86148,Transporter,High,2025-04-24,1
4385,DOC-0758,51770,Organizer,High,2025-05-06,1
4386,DOC-0758,30037,Lookout,Medium,2025-05-17,1
4387,DOC-0758,98800,Document Forger,Medium,2025-05-09,1
4388,DOC-0758,92314,Document Forger,High,2025-04-30,1
4389,DOC-0758,44348,Coordinator,High,2025-05-16,1
4390,DOC-0758,72269,Transporter,Confirmed,2025-05-14,1
4391,DOC-0758,36801,Recruiter,Confirmed,2025-05-08,1
4392,DOC-0759,38554,Organizer,Medium,2025-04-01,1
4393,DOC-0759,50612,Recruiter,High,2025-03-14,1
4394,DOC-0759,45796,Recruiter,Medium,2025-03-15,1
4395,DOC-0759,77800,Recruiter,High,2025-04-04,1
4396,SMG-0760,91281,Organizer,Medium,2025-08-20,1
4397,SMG-0760,35420,Document Forger,High,2025-08-13,1
4398,SMG-0760,71570,Lookout,Medium,2025-07-27,1
4399,SMG-0760,15894,Lookout,High,2025-08-18,1
4400,SMG-0760,143937,Lookout,High,2025-07-29,1
4401,SMG-0760,102626,Organizer,Low,2025-08-08,1
4402,SMG-0761,33187,Organizer,Confirmed,2025-09-25,1
4403,SMG-0761,68944,Financier,Medium,2025-09-15,1
4404,SMG-0761,15949,Financier,High,2025-09-29,1
4405,SMG-0761,109845,Transporter,Confirmed,2025-09-23,1
4406,SMG-0761,34097,Lookout,Confirmed,2025-10-08,1
4407,SMG-0761,126929,Lookout,Confirmed,2025-09-29,1
4408,SMG-0762,39007,Organizer,Medium,2025-09-09,1
4409,SMG-0762,118242,Recruiter,High,2025-08-24,1
4410,SMG-0762,54084,Organizer,Medium,2025-09-12,1
4411,SMG-0762,59337,Financier,Confirmed,2025-08-22,1
4412,SMG-0762,136434,Coordinator,Low,2025-08-17,1
4413,SMG-0762,25443,Organizer,Confirmed,2025-09-01,1
4414,SMG-0762,117623,Transporter,Confirmed,2025-08-29,1
4415,DRG-0763,93709,Organizer,Medium,2025-07-20,0
4416,DRG-0763,54493,Financier,Confirmed,2025-08-05,0
4417,DRG-0763,22679,Lookout,Confirmed,2025-07-30,0
4418,DRG-0763,112158,Transporter,Confirmed,2025-07-27,0
4419,DRG-0763,102347,Transporter,Medium,2025-07-11,0
4420,SMG-0764,80335,Organizer,Medium,2025-09-18,0
4421,SMG-0764,21697,Lookout,Medium,2025-10-08,0
4422,SMG-0764,139340,Lookout,Medium,2025-10-07,0
4423,SMG-0764,3468,Lookout,High,2025-09-18,0
4424,SMG-0764,86525,Unknown,High,2025-09-25,0
4425,DOC-0765,75461,Organizer,Medium,2025-04-03,0
4426,DOC-0765,11539,Recruiter,Medium,2025-03-10,0
4427,DOC-0765,4594,Recruiter,High,2025-03-13,0
4428,DOC-0765,106553,Lookout,High,2025-03-24,0
4429,DOC-0766,62079,Organizer,High,2025-09-12,1
4430,DOC-0766,2636,Coordinator,Low,2025-08-27,1
4431,DOC-0766,95706,Financier,Low,2025-09-07,1
4432,DOC-0766,87887,Organizer,Confirmed,2025-09-08,1
4433,DOC-0766,44418,Recruiter,High,2025-09-03,1
4434,DOC-0766,77239,Lookout,Low,2025-08-16,1
4435,DOC-0766,66745,Transporter,Medium,2025-08-30,1
4436,DOC-0766,135860,Unknown,Medium,2025-09-04,1
4437,DOC-0767,44042,Organizer,Medium,2025-12-28,0
4438,DOC-0767,141180,Lookout,Medium,2025-12-28,0
4439,DOC-0767,130922,Lookout,Medium,2025-12-28,0
4440,TRF-0768,74670,Organizer,Confirmed,2025-03-19,1
4441,TRF-0768,62372,Transporter,Medium,2025-04-05,1
4442,TRF-0768,141839,Recruiter,Confirmed,2025-03-23,1
4443,TRF-0768,119620,Organizer,High,2025-03-27,1
4444,TRF-0768,119005,Document Forger,Low,2025-04-07,1
4445,DRG-0769,8057,Organizer,Medium,2025-03-24,0
4446,DRG-0769,142293,Recruiter,Medium,2025-03-14,0
4447,DRG-0769,20959,Recruiter,Medium,2025-04-02,0
4448,DRG-0769,84704,Transporter,High,2025-03-21,0
4449,TRF-0770,99263,Organizer,Medium,2025-10-23,1
4450,TRF-0770,139102,Lookout,High,2025-10-23,1
4451,TRF-0770,26114,Recruiter,Confirmed,2025-10-30,1
4452,TRF-0770,85130,Coordinator,Confirmed,2025-11-02,1
4453,TRF-0770,30131,Document Forger,Medium,2025-10-22,1
4454,TRF-0770,16336,Recruiter,High,2025-11-08,1
4455,SMG-0771,81357,Organizer,High,2025-11-12,1
4456,SMG-0771,129219,Lookout,High,2025-11-16,1
4457,SMG-0771,60359,Unknown,Medium,2025-10-27,1
4458,SMG-0771,126709,Transporter,Medium,2025-10-20,1
4459,TRF-0772,7766,Organizer,Low,2025-11-06,1
4460,TRF-0772,136501,Lookout,Medium,2025-11-18,1
4461,TRF-0772,97379,Transporter,Medium,2025-11-20,1
4462,TRF-0772,99212,Recruiter,Confirmed,2025-11-14,1
4463,SMG-0773,50470,Organizer,High,2025-08-02,0
4464,SMG-0773,102920,Transporter,Medium,2025-07-22,0
4465,SMG-0773,45744,Recruiter,Confirmed,2025-08-01,0
4466,SMG-0773,65918,Transporter,Confirmed,2025-07-28,0
4467,SMG-0773,81872,Document Forger,High,2025-07-26,0
4468,SMG-0773,38473,Transporter,Medium,2025-08-08,0
4469,SMG-0773,105412,Transporter,High,2025-07-27,0
4470,SMG-0773,121002,Lookout,Low,2025-08-06,0
4471,MIX-0774,82142,Organizer,Medium,2025-09-17,1
4472,MIX-0774,6130,Transporter,Medium,2025-09-06,1
4473,MIX-0774,57787,Unknown,Confirmed,2025-10-01,1
4474,MIX-0774,58225,Lookout,Low,2025-09-16,1
4475,DOC-0775,112649,Organizer,Low,2025-02-02,1
4476,DOC-0775,20890,Lookout,High,2025-02-05,1
4477,DOC-0775,86399,Organizer,Medium,2025-02-20,1
4478,DOC-0775,54884,Lookout,High,2025-02-04,1
4479,DOC-0775,38226,Lookout,High,2025-01-27,1
4480,DOC-0775,97839,Lookout,Medium,2025-02-07,1
4481,DRG-0776,83660,Organizer,High,2025-10-18,1
4482,DRG-0776,63871,Unknown,High,2025-10-05,1
4483,DRG-0776,89058,Document Forger,High,2025-10-12,1
4484,DRG-0776,63333,Lookout,Medium,2025-10-11,1
4485,DRG-0776,111145,Transporter,Confirmed,2025-09-19,1
4486,DRG-0776,149726,Unknown,Confirmed,2025-09-19,1
4487,SMG-0777,106101,Organizer,High,2025-08-19,1
4488,SMG-0777,70084,Document Forger,Confirmed,2025-08-19,1
4489,SMG-0777,5002,Coordinator,Confirmed,2025-08-19,1
4490,SMG-0778,12272,Organizer,Medium,2025-02-21,0
4491,SMG-0778,88213,Document Forger,Medium,2025-03-04,0
4492,SMG-0778,116763,Transporter,High,2025-03-02,0
4493,SMG-0778,84926,Coordinator,High,2025-02-28,0
4494,SMG-0778,2211,Transporter,Low,2025-02-22,0
4495,SMG-0778,11401,Document Forger,Medium,2025-03-12,0
4496,SMG-0779,18939,Organizer,Medium,2025-11-20,1
4497,SMG-0779,140363,Financier,Medium,2025-12-07,1
4498,SMG-0779,4004,Transporter,Medium,2025-12-10,1
4499,SMG-0779,46793,Lookout,High,2025-12-17,1
4500,SMG-0779,113121,Lookout,Confirmed,2025-11-28,1
4501,SMG-0779,66425,Recruiter,High,2025-12-07,1
4502,SMG-0779,130271,Recruiter,Confirmed,2025-11-25,1
4503,DOC-0780,129785,Organizer,Medium,2025-12-16,1
4504,DOC-0780,41004,Organizer,Low,2025-12-28,1
4505,DOC-0780,118015,Lookout,Low,2025-12-28,1
4506,DOC-0780,52394,Recruiter,Medium,2025-12-28,1
4507,MIX-0781,45617,Organizer,High,2025-01-12,1
4508,MIX-0781,1419,Document Forger,Low,2025-01-15,1
4509,MIX-0781,111548,Recruiter,High,2025-02-05,1
4510,MIX-0781,58584,Unknown,Confirmed,2025-01-23,1
4511,DOC-0782,1682,Organizer,High,2025-12-08,1
4512,DOC-0782,127016,Lookout,Medium,2025-11-28,1
4513,DOC-0782,125976,Coordinator,Confirmed,2025-12-04,1
4514,DOC-0782,139326,Unknown,Medium,2025-12-01,1
4515,SMG-0783,37473,Organizer,Medium,2025-12-29,1
4516,SMG-0783,122465,Financier,High,2025-12-17,1
4517,SMG-0783,113351,Lookout,Confirmed,2025-12-07,1
4518,SMG-0783,39075,Document Forger,High,2025-12-13,1
4519,SMG-0783,102068,Transporter,High,2025-12-28,1
4520,SMG-0783,54132,Financier,Medium,2025-12-27,1
4521,SMG-0783,101666,Lookout,Medium,2025-12-16,1
4522,SMG-0783,140252,Recruiter,Medium,2025-12-28,1
4523,DRG-0784,24623,Organizer,High,2025-01-23,1
4524,DRG-0784,104084,Transporter,High,2025-01-13,1
4525,DRG-0784,50221,Document Forger,Medium,2025-01-13,1
4526,DRG-0784,93052,Transporter,High,2025-01-31,1
4527,DRG-0784,131714,Coordinator,Confirmed,2025-01-14,1
4528,DRG-0784,136397,Transporter,Medium,2025-02-02,1
4529,DRG-0784,135709,Unknown,Medium,2025-02-10,1
4530,TRF-0785,115147,Organizer,Confirmed,2025-08-23,1
4531,TRF-0785,142031,Transporter,Medium,2025-08-18,1
4532,TRF-0785,24346,Recruiter,High,2025-09-17,1
4533,SMG-0786,140149,Organizer,Low,2025-08-13,0
4534,SMG-0786,49941,Transporter,Low,2025-07-20,0
4535,SMG-0786,114533,Transporter,Medium,2025-08-14,0
4536,SMG-0786,21639,Recruiter,Low,2025-07-28,0
4537,SMG-0786,137574,Recruiter,Confirmed,2025-07-31,0
4538,SMG-0787,121257,Organizer,Low,2025-03-18,0
4539,SMG-0787,115430,Financier,Confirmed,2025-03-01,0
4540,SMG-0787,17836,Transporter,High,2025-03-19,0
4541,SMG-0787,70325,Document Forger,Medium,2025-02-27,0
4542,SMG-0787,34939,Unknown,Confirmed,2025-03-25,0
4543,SMG-0787,116825,Transporter,High,2025-03-18,0
4544,SMG-0787,42699,Transporter,Low,2025-03-23,0
4545,SMG-0787,9058,Lookout,Confirmed,2025-03-20,0
4546,DRG-0788,86046,Organizer,Medium,2025-03-30,1
4547,DRG-0788,24087,Transporter,Confirmed,2025-03-23,1
4548,DRG-0788,64553,Transporter,High,2025-03-14,1
4549,DRG-0788,48082,Recruiter,Low,2025-03-22,1
4550,DOC-0789,34190,Organizer,Medium,2025-12-13,1
4551,DOC-0789,100450,Transporter,Medium,2025-12-13,1
4552,DOC-0789,44164,Transporter,Medium,2025-11-15,1
4553,DOC-0789,66311,Recruiter,Low,2025-11-27,1
4554,DOC-0789,50295,Organizer,Confirmed,2025-11-17,1
4555,MIX-0790,121546,Organizer,Confirmed,2025-10-19,0
4556,MIX-0790,107478,Transporter,Confirmed,2025-10-28,0
4557,MIX-0790,35767,Financier,Confirmed,2025-11-10,0
4558,MIX-0791,13213,Organizer,High,2025-09-29,1
4559,MIX-0791,124402,Document Forger,Low,2025-10-06,1
4560,MIX-0791,9231,Transporter,High,2025-10-10,1
4561,MIX-0791,15640,Transporter,Medium,2025-09-29,1
4562,MIX-0791,10730,Financier,High,2025-09-30,1
4563,MIX-0791,71622,Lookout,Medium,2025-10-01,1
4564,MIX-0791,128683,Transporter,High,2025-10-08,1
4565,TRF-0792,113517,Organizer,Medium,2025-06-02,1
4566,TRF-0792,87474,Transporter,Confirmed,2025-06-15,1
4567,TRF-0792,66471,Coordinator,Medium,2025-06-12,1
4568,SMG-0793,141247,Organizer,Medium,2025-12-28,1
4569,SMG-0793,148224,Recruiter,High,2025-12-28,1
4570,SMG-0793,27543,Transporter,High,2025-12-25,1
4571,SMG-0793,69973,Document Forger,High,2025-12-28,1
4572,SMG-0793,131136,Transporter,Medium,2025-12-28,1
4573,SMG-0793,50082,Unknown,High,2025-12-28,1
4574,SMG-0793,34324,Transporter,Medium,2025-12-28,1
4575,SMG-0793,12409,Unknown,Confirmed,2025-12-26,1
4576,SMG-0793,127557,Transporter,Medium,2025-12-28,1
4577,SMG-0793,17643,Recruiter,High,2025-12-30,1
4578,SMG-0794,146969,Organizer,Confirmed,2025-07-13,1
4579,SMG-0794,7584,Transporter,Medium,2025-07-25,1
4580,SMG-0794,19231,Lookout,Medium,2025-07-18,1
4581,SMG-0794,37301,Transporter,Low,2025-07-04,1
4582,SMG-0794,3854,Transporter,Confirmed,2025-07-25,1
4583,DOC-0795,63791,Organizer,High,2025-10-25,1
4584,DOC-0795,90663,Document Forger,Medium,2025-10-14,1
4585,DOC-0795,43224,Document Forger,Confirmed,2025-10-25,1
4586,DOC-0795,92205,Lookout,Medium,2025-10-07,1
4587,DOC-0795,136946,Lookout,High,2025-10-09,1
4588,DRG-0796,25578,Organizer,Confirmed,2025-08-06,1
4589,DRG-0796,96783,Transporter,Medium,2025-08-11,1
4590,DRG-0796,119929,Document Forger,Confirmed,2025-07-26,1
4591,TRF-0797,107925,Organizer,Confirmed,2025-08-11,1
4592,TRF-0797,100567,Coordinator,High,2025-08-19,1
4593,TRF-0797,31237,Organizer,Medium,2025-08-22,1
4594,TRF-0797,70019,Transporter,High,2025-08-04,1
4595,TRF-0797,13134,Lookout,Confirmed,2025-08-29,1
4596,MIX-0798,113995,Organizer,Medium,2025-07-15,1
4597,MIX-0798,17494,Recruiter,High,2025-07-27,1
4598,MIX-0798,81828,Recruiter,High,2025-07-30,1
4599,MIX-0798,120341,Coordinator,Confirmed,2025-07-19,1
4600,MIX-0798,113147,Financier,Medium,2025-07-25,1
4601,DRG-0799,76496,Organizer,Medium,2025-05-19,1
4602,DRG-0799,146550,Recruiter,Confirmed,2025-05-20,1
4603,DRG-0799,41293,Recruiter,Medium,2025-05-22,1
4604,DRG-0799,16574,Coordinator,High,2025-05-14,1
4605,DRG-0799,58375,Recruiter,High,2025-05-13,1
4606,DRG-0799,10193,Transporter,Medium,2025-05-26,1
4607,DRG-0799,84025,Lookout,High,2025-05-29,1
4608,DRG-0799,120841,Unknown,Medium,2025-06-01,1
4609,TRF-0800,16399,Organizer,Low,2025-09-04,1
4610,TRF-0800,147675,Transporter,Medium,2025-09-25,1
4611,TRF-0800,7892,Lookout,Medium,2025-09-24,1
4612,TRF-0800,75411,Organizer,Low,2025-09-25,1
4613,TRF-0800,88335,Transporter,Medium,2025-09-05,1
4614,TRF-0800,115037,Financier,Medium,2025-09-10,1
4615,TRF-0801,71808,Organizer,High,2025-04-13,1
4616,TRF-0801,1443,Lookout,High,2025-04-08,1
4617,TRF-0801,113371,Financier,Medium,2025-04-03,1
4618,TRF-0801,2664,Recruiter,High,2025-04-06,1
4619,TRF-0801,60973,Document Forger,High,2025-04-03,1
4620,TRF-0801,23652,Transporter,High,2025-04-02,1
4621,TRF-0801,50745,Organizer,Low,2025-04-16,1
4622,TRF-0801,52991,Recruiter,High,2025-04-12,1
4623,MIX-0802,83387,Organizer,High,2025-02-16,1
4624,MIX-0802,54749,Recruiter,High,2025-02-06,1
4625,MIX-0802,92176,Lookout,High,2025-02-21,1
4626,MIX-0802,103519,Lookout,Low,2025-02-09,1
4627,SMG-0803,90571,Organizer,High,2025-11-29,1
4628,SMG-0803,8746,Transporter,Confirmed,2025-11-15,1
4629,SMG-0803,4800,Transporter,High,2025-11-19,1
4630,SMG-0803,12424,Coordinator,Low,2025-11-11,1
4631,SMG-0803,43007,Document Forger,High,2025-12-08,1
4632,TRF-0804,54225,Organizer,Low,2025-01-25,0
4633,TRF-0804,140950,Document Forger,Confirmed,2025-01-11,0
4634,TRF-0804,77311,Transporter,High,2025-01-31,0
4635,TRF-0804,142119,Unknown,High,2025-01-25,0
4636,TRF-0804,75549,Recruiter,High,2025-01-05,0
4637,TRF-0804,80921,Lookout,Medium,2025-02-02,0
4638,TRF-0804,35792,Financier,Low,2025-01-14,0
4639,TRF-0804,63918,Coordinator,Confirmed,2025-01-27,0
4640,SMG-0805,127163,Organizer,High,2025-05-14,0
4641,SMG-0805,136865,Unknown,High,2025-05-04,0
4642,SMG-0805,108694,Transporter,Medium,2025-05-13,0
4643,SMG-0805,37103,Document Forger,High,2025-05-02,0
4644,DRG-0806,116940,Organizer,Confirmed,2025-05-17,1
4645,DRG-0806,96515,Lookout,High,2025-05-13,1
4646,DRG-0806,124911,Transporter,Medium,2025-05-30,1
4647,DRG-0806,30091,Organizer,Low,2025-05-23,1
4648,DRG-0806,114437,Financier,Medium,2025-05-31,1
4649,DRG-0806,742,Recruiter,Medium,2025-05-27,1
4650,DRG-0806,106461,Transporter,High,2025-05-23,1
4651,DRG-0806,55239,Lookout,High,2025-05-07,1
4652,DOC-0807,115773,Organizer,Medium,2025-07-17,0
4653,DOC-0807,101868,Lookout,Medium,2025-08-10,0
4654,DOC-0807,88724,Recruiter,Medium,2025-08-15,0
4655,DOC-0807,83884,Lookout,Confirmed,2025-08-01,0
4656,DOC-0807,96644,Recruiter,High,2025-07-20,0
4657,DOC-0807,3443,Transporter,Medium,2025-08-04,0
4658,DOC-0807,63212,Recruiter,Medium,2025-07-27,0
4659,SMG-0808,99576,Organizer,Medium,2025-04-02,1
4660,SMG-0808,94830,Transporter,Medium,2025-04-16,1
4661,SMG-0808,100689,Lookout,Confirmed,2025-04-20,1
4662,SMG-0808,107114,Document Forger,Low,2025-04-13,1
4663,SMG-0808,100776,Transporter,Low,2025-04-14,1
4664,SMG-0808,121263,Recruiter,High,2025-04-07,1
4665,SMG-0808,86864,Transporter,Medium,2025-04-03,1
4666,SMG-0808,48775,Recruiter,High,2025-04-21,1
4667,SMG-0808,53180,Coordinator,Medium,2025-04-20,1
4668,SMG-0808,67677,Transporter,Medium,2025-04-19,1
4669,SMG-0808,80538,Transporter,Confirmed,2025-04-26,1
4670,SMG-0808,107498,Financier,High,2025-04-14,1
4671,MIX-0809,89273,Organizer,Medium,2025-04-24,1
4672,MIX-0809,118130,Transporter,Medium,2025-05-01,1
4673,MIX-0809,75067,Transporter,High,2025-05-01,1
4674,MIX-0809,31643,Lookout,Confirmed,2025-05-02,1
4675,MIX-0809,26517,Coordinator,High,2025-05-04,1
4676,MIX-0809,59396,Transporter,Medium,2025-05-06,1
4677,MIX-0809,60724,Transporter,Medium,2025-05-21,1
4678,TRF-0810,76610,Organizer,Low,2025-06-23,1
4679,TRF-0810,135542,Document Forger,High,2025-06-23,1
4680,TRF-0810,107253,Recruiter,Medium,2025-06-03,1
4681,TRF-0810,137543,Transporter,Confirmed,2025-05-27,1
4682,TRF-0810,73111,Document Forger,High,2025-06-17,1
4683,TRF-0810,141890,Document Forger,High,2025-05-30,1
4684,TRF-0810,30872,Recruiter,Low,2025-06-17,1
4685,DOC-0811,136658,Organizer,Medium,2025-12-15,1
4686,DOC-0811,67052,Transporter,High,2025-12-22,1
4687,DOC-0811,79288,Recruiter,Medium,2025-12-19,1
4688,DOC-0811,114742,Recruiter,High,2025-12-22,1
4689,DOC-0811,111996,Recruiter,Medium,2025-12-15,1
4690,DOC-0811,143475,Organizer,Confirmed,2025-12-28,1
4691,DOC-0812,117290,Organizer,Medium,2025-02-26,1
4692,DOC-0812,39307,Recruiter,High,2025-02-28,1
4693,DOC-0812,141112,Recruiter,Confirmed,2025-03-03,1
4694,DOC-0812,95737,Recruiter,Medium,2025-02-25,1
4695,DOC-0812,54438,Transporter,High,2025-03-11,1
4696,DRG-0813,113534,Organizer,Medium,2025-04-21,0
4697,DRG-0813,62587,Coordinator,Low,2025-04-02,0
4698,DRG-0813,2416,Transporter,High,2025-04-11,0
4699,DRG-0813,43657,Unknown,High,2025-04-09,0
4700,DRG-0813,36502,Recruiter,High,2025-04-22,0
4701,DRG-0813,14548,Unknown,Confirmed,2025-04-19,0
4702,DRG-0813,109687,Lookout,High,2025-04-07,0
4703,DRG-0814,119756,Organizer,Medium,2025-09-29,1
4704,DRG-0814,58070,Transporter,High,2025-09-05,1
4705,DRG-0814,26919,Recruiter,High,2025-09-11,1
4706,DRG-0814,145023,Lookout,Low,2025-09-27,1
4707,DRG-0814,91136,Organizer,Medium,2025-09-21,1
4708,DRG-0815,99813,Organizer,High,2025-10-20,1
4709,DRG-0815,137937,Document Forger,High,2025-11-12,1
4710,DRG-0815,44222,Organizer,Confirmed,2025-10-27,1
4711,MIX-0816,19712,Organizer,Medium,2025-04-04,1
4712,MIX-0816,87964,Recruiter,Medium,2025-03-24,1
4713,MIX-0816,45250,Transporter,Medium,2025-03-24,1
4714,MIX-0816,54071,Transporter,Medium,2025-04-16,1
4715,MIX-0816,132965,Transporter,Medium,2025-04-04,1
4716,MIX-0816,133706,Recruiter,High,2025-03-30,1
4717,SMG-0817,100582,Organizer,Medium,2025-05-15,1
4718,SMG-0817,16938,Recruiter,Medium,2025-05-31,1
4719,SMG-0817,3315,Organizer,Medium,2025-05-17,1
4720,SMG-0817,113247,Transporter,High,2025-05-14,1
4721,SMG-0817,47533,Organizer,High,2025-05-24,1
4722,DOC-0818,38028,Organizer,Confirmed,2025-09-14,1
4723,DOC-0818,61791,Coordinator,Medium,2025-09-09,1
4724,DOC-0818,53542,Unknown,Medium,2025-09-08,1
4725,DOC-0818,136928,Lookout,Low,2025-09-11,1
4726,DOC-0818,134919,Transporter,High,2025-08-24,1
4727,DOC-0818,25910,Recruiter,High,2025-08-23,1
4728,SMG-0819,140795,Organizer,High,2025-07-14,0
4729,SMG-0819,66688,Transporter,High,2025-08-08,0
4730,SMG-0819,95485,Document Forger,High,2025-08-05,0
4731,SMG-0819,127551,Transporter,Medium,2025-07-19,0
4732,SMG-0819,20275,Financier,High,2025-08-01,0
4733,SMG-0819,20614,Document Forger,Low,2025-08-08,0
4734,SMG-0819,65192,Organizer,Confirmed,2025-08-04,0
4735,SMG-0819,111142,Coordinator,Medium,2025-08-10,0
4736,DRG-0820,11461,Organizer,Confirmed,2025-06-01,1
4737,DRG-0820,49779,Lookout,Medium,2025-06-02,1
4738,DRG-0820,80733,Lookout,Low,2025-05-28,1
4739,SMG-0821,96101,Organizer,Confirmed,2025-11-02,1
4740,SMG-0821,44143,Transporter,Low,2025-11-22,1
4741,SMG-0821,25546,Recruiter,Medium,2025-11-17,1
4742,SMG-0821,126234,Lookout,High,2025-10-25,1
4743,TRF-0822,118746,Organizer,High,2025-03-03,1
4744,TRF-0822,18017,Financier,Medium,2025-02-19,1
4745,TRF-0822,79676,Transporter,High,2025-03-13,1
4746,TRF-0822,80504,Organizer,Confirmed,2025-03-10,1
4747,TRF-0823,108716,Organizer,Confirmed,2025-12-28,1
4748,TRF-0823,107154,Lookout,Confirmed,2025-12-28,1
4749,TRF-0823,11034,Lookout,Low,2025-12-28,1
4750,SMG-0824,58712,Organizer,Low,2025-02-15,1
4751,SMG-0824,142339,Unknown,Medium,2025-02-15,1
4752,SMG-0824,6503,Lookout,Medium,2025-01-31,1
4753,SMG-0824,129790,Lookout,Medium,2025-01-27,1
4754,SMG-0824,134751,Document Forger,High,2025-01-16,1
4755,SMG-0825,98364,Organizer,Low,2025-01-09,1
4756,SMG-0825,131823,Coordinator,Low,2025-01-16,1
4757,SMG-0825,71715,Transporter,Medium,2025-01-14,1
4758,SMG-0825,74314,Document Forger,High,2025-01-03,1
4759,SMG-0825,70609,Lookout,Low,2025-01-03,1
4760,DRG-0826,108816,Organizer,Medium,2025-04-22,0
4761,DRG-0826,6165,Transporter,High,2025-05-06,0
4762,DRG-0826,6210,Lookout,Confirmed,2025-05-17,0
4763,DRG-0826,133590,Transporter,High,2025-05-08,0
4764,DRG-0826,102660,Transporter,Low,2025-05-13,0
4765,DRG-0826,120825,Organizer,High,2025-05-04,0
4766,DRG-0826,108976,Recruiter,High,2025-05-10,0
4767,DRG-0826,27666,Recruiter,Medium,2025-04-26,0
4768,SMG-0827,111895,Organizer,High,2025-11-15,1
4769,SMG-0827,6434,Recruiter,Medium,2025-11-11,1
4770,SMG-0827,136948,Lookout,Medium,2025-10-29,1
4771,SMG-0827,106476,Transporter,Low,2025-11-05,1
4772,SMG-0827,86932,Document Forger,Confirmed,2025-11-02,1
4773,DOC-0828,45750,Organizer,Confirmed,2025-07-17,1
4774,DOC-0828,78449,Unknown,Confirmed,2025-06-30,1
4775,DOC-0828,110598,Recruiter,High,2025-07-05,1
4776,MIX-0829,90405,Organizer,Confirmed,2025-08-21,1
4777,MIX-0829,118878,Transporter,Medium,2025-09-04,1
4778,MIX-0829,136625,Recruiter,Low,2025-08-12,1
4779,MIX-0829,94259,Transporter,Medium,2025-09-06,1
4780,MIX-0829,138145,Recruiter,Low,2025-08-10,1
4781,DOC-0830,7437,Organizer,High,2025-05-28,1
4782,DOC-0830,33796,Lookout,High,2025-06-09,1
4783,DOC-0830,87391,Transporter,Medium,2025-06-07,1
4784,DOC-0830,94024,Coordinator,High,2025-05-27,1
4785,DOC-0830,130675,Transporter,Medium,2025-05-29,1
4786,SMG-0831,54178,Organizer,High,2025-07-11,1
4787,SMG-0831,122867,Document Forger,Medium,2025-07-14,1
4788,SMG-0831,79475,Transporter,High,2025-07-14,1
