case_id,case_type,victim_traveler_id,suspect_traveler_id,origin_country_id,transit_country_id,destination_country_id,reported_date,status,victim_age_at_time,victim_gender
4226,Child,24438,116763,22,,4,2025-02-13,Prosecuted,5,M
4227,Child,140261,110389,18,4,1,2025-07-04,Prosecuted,6,M
4228,Labor,34586,,2,1,9,2025-04-04,Open,19,M
4229,Forced Marriage,922,124971,3,10,8,2025-11-07,Prosecuted,15,M
4230,Sexual,107889,141573,21,12,8,2025-05-15,Under Investigation,16,F
4231,Labor,138689,105525,2,10,31,2025-11-02,Acquitted,50,M
4232,Sexual,106269,,21,,8,2025-06-16,Under Investigation,25,F
4233,Other,43967,141881,6,4,13,2025-07-17,Under Investigation,25,F
4234,Child,73428,14007,18,4,10,2025-05-25,Open,16,F
4235,Domestic Servitude,,388,26,,31,2025-10-06,Open,23,M
4236,Organ,90279,86525,3,,1,2025-06-11,Prosecuted,25,M
4237,Debt Bondage,131750,,6,1,1,2025-07-21,Under Investigation,42,M
4238,Labor,39917,,6,1,9,2025-11-09,Acquitted,22,M
4239,Domestic Servitude,13114,52103,21,10,33,2025-05-11,Acquitted,42,F
4240,Debt Bondage,81111,,6,1,1,2025-08-16,Closed,32,F
4241,Child,53986,144800,1,1,9,2025-07-19,Under Investigation,7,F
4242,Child,46602,147656,3,1,1,2025-07-03,Open,9,M
4243,Child,91670,49086,18,4,10,2025-10-12,Open,17,F
4244,Child,81744,21970,3,1,4,2025-01-28,Convicted,6,F
4245,Other,78543,,1,,10,2025-10-11,Open,44,F
4246,Domestic Servitude,102018,88470,21,15,9,2025-07-04,Open,29,F
4247,Domestic Servitude,137356,98538,21,15,9,2025-12-23,Prosecuted,20,M
4248,Other,148414,105193,6,12,10,2025-08-04,Prosecuted,36,F
4249,Domestic Servitude,109404,69192,26,1,33,2025-09-08,Closed,26,F
4250,Labor,50097,,2,4,9,2025-06-22,Closed,18,M
4251,Labor,143308,142658,2,10,32,2025-03-09,Closed,34,M
4252,Sexual,66910,43498,21,1,8,2025-03-11,Prosecuted,17,F
4253,Labor,64467,43732,1,4,9,2025-11-22,Convicted,23,M
4254,Domestic Servitude,,7769,21,15,9,2025-08-08,Under Investigation,42,M
4255,Child,23516,148131,22,4,10,2025-01-27,Closed,15,F
4256,Organ,7607,,6,,1,2025-07-03,Open,45,M
4257,Organ,51162,,6,,1,2025-11-19,Under Investigation,43,F
4258,Labor,57734,,3,,9,2025-06-01,Closed,37,F
4259,Sexual,140591,,20,12,37,2025-10-23,Under Investigation,28,F
4260,Labor,137504,,26,4,31,2025-11-21,Under Investigation,28,M
4261,Organ,49020,,1,,1,2025-04-03,Closed,35,F
4262,Labor,117883,61527,26,4,34,2025-12-11,Convicted,48,M
4263,Labor,14662,50570,3,1,32,2025-09-14,Closed,19,M
4264,Labor,21359,,6,10,32,2025-09-10,Prosecuted,50,M
4265,Forced Marriage,143771,77700,6,1,10,2025-04-07,Under Investigation,29,F
4266,Labor,79744,14725,26,10,32,2025-05-07,Under Investigation,18,M
4267,Child,,112587,18,4,10,2025-03-27,Prosecuted,14,M
4268,Domestic Servitude,115713,45814,21,15,31,2025-05-12,Convicted,35,F
4269,Child,54527,,18,4,10,2025-07-09,Convicted,10,M
4270,Child,36965,3124,22,1,4,2025-06-04,Prosecuted,10,F
4271,Sexual,118817,71419,6,4,8,2025-05-07,Open,16,F
4272,Domestic Servitude,107529,,26,10,10,2025-02-19,Closed,31,F
4273,Domestic Servitude,,,28,,33,2025-01-09,Prosecuted,34,M
4274,Other,,,17,,13,2025-06-10,Acquitted,18,M
4275,Child,38303,,18,1,9,2025-09-02,Open,12,F
4276,Other,16611,44646,17,4,10,2025-11-12,Under Investigation,29,F
4277,Child,691,102194,22,,1,2025-09-24,Prosecuted,6,M
4278,Labor,147701,136735,2,,10,2025-05-11,Closed,24,M
4279,Debt Bondage,61095,124490,26,1,1,2025-07-05,Under Investigation,16,M
4280,Sexual,134219,86060,21,12,10,2025-12-28,Prosecuted,22,F
4281,Child,9013,,22,1,10,2025-05-10,Under Investigation,14,F
4282,Labor,16293,106913,3,4,10,2025-06-04,Closed,18,M
4283,Child,93058,19940,3,4,9,2025-05-17,Prosecuted,16,M
4284,Domestic Servitude,40050,44927,21,,9,2025-04-17,Under Investigation,27,F
4285,Child,17308,,1,4,9,2025-11-03,Closed,8,F
4286,Labor,74081,,26,,32,2025-01-25,Prosecuted,21,M
4287,Labor,76671,54681,26,,9,2025-02-08,Closed,31,M
4288,Domestic Servitude,67368,,28,1,10,2025-08-27,Under Investigation,33,F
4289,Sexual,141550,123198,28,,12,2025-11-15,Closed,34,F
4290,Labor,133586,54087,26,,34,2025-11-09,Under Investigation,36,M
4291,Labor,117129,66508,2,4,34,2025-09-02,Under Investigation,26,M
4292,Child,138910,59694,1,1,9,2025-03-13,Closed,5,F
4293,Forced Marriage,132928,140949,1,1,8,2025-09-05,Under Investigation,15,F
4294,Other,44529,,17,4,8,2025-10-01,Under Investigation,26,F
4295,Domestic Servitude,71284,,21,15,10,2025-02-27,Under Investigation,43,F
4296,Domestic Servitude,49290,79596,6,,31,2025-03-22,Acquitted,42,F
4297,Organ,104451,,3,,1,2025-07-09,Under Investigation,38,M
4298,Labor,84534,80058,2,1,9,2025-01-03,Open,24,M
4299,Sexual,84803,,28,12,37,2025-07-23,Closed,24,F
4300,Labor,12495,,6,10,32,2025-05-23,Prosecuted,41,M
4301,Organ,103050,133991,3,,1,2025-03-18,Prosecuted,21,F
4302,Labor,64214,109199,3,,32,2025-09-17,Prosecuted,49,F
4303,Domestic Servitude,114713,,26,,9,2025-02-16,Under Investigation,35,F
4304,Debt Bondage,76209,,26,1,10,2025-03-02,Under Investigation,25,M
4305,Domestic Servitude,82910,14855,26,15,9,2025-08-16,Prosecuted,33,F
4306,Labor,18475,46318,6,,10,2025-11-13,Closed,24,M
4307,Other,121602,3141,18,4,13,2025-07-15,Prosecuted,43,M
4308,Labor,15407,,3,4,31,2025-06-24,Open,50,M
4309,Child,104912,52380,3,,9,2025-12-21,Convicted,10,F
4310,Organ,101613,,1,,1,2025-03-05,Closed,23,F
4311,Child,28262,88386,18,4,9,2025-06-14,Open,15,F
4312,Labor,65322,124583,1,4,31,2025-06-11,Under Investigation,43,M
4313,Child,82852,84227,18,1,10,2025-01-27,Prosecuted,7,M
4314,Organ,57532,,1,,1,2025-12-13,Closed,29,M
4315,Labor,113420,53124,2,,34,2025-03-22,Closed,46,M
4316,Domestic Servitude,113619,66701,28,1,10,2025-03-19,Prosecuted,24,F
4317,Sexual,98056,,28,12,8,2025-04-07,Acquitted,35,M
4318,Debt Bondage,109959,5630,26,1,1,2025-01-21,Under Investigation,45,M
4319,Child,137091,109351,18,1,4,2025-02-20,Prosecuted,17,M
4320,Debt Bondage,135610,75557,26,1,1,2025-10-19,Closed,33,F
4321,Organ,52776,131208,1,,1,2025-11-16,Prosecuted,35,F
4322,Child,8733,,22,,1,2025-07-12,Under Investigation,12,M
4323,Child,121576,,22,1,9,2025-10-07,Closed,14,M
4324,Domestic Servitude,,,21,,31,2025-06-14,Open,29,F
4325,Organ,138225,,6,,1,2025-12-09,Open,27,M
4326,Child,,81644,18,,10,2025-01-07,Convicted,17,M
4327,Domestic Servitude,66342,13384,6,,10,2025-09-14,Convicted,21,F
4328,Labor,25039,,6,4,33,2025-04-19,Open,24,M
4329,Other,123110,,18,12,8,2025-02-07,Closed,41,M
4330,Other,116496,128602,1,,10,2025-11-22,Under Investigation,47,M
4331,Domestic Servitude,144209,,28,,33,2025-08-21,Under Investigation,33,F
4332,Domestic Servitude,16453,,6,10,33,2025-04-01,Convicted,39,F
4333,Sexual,5361,54348,28,12,12,2025-05-10,Open,17,F
4334,Other,136278,,18,,13,2025-02-27,Open,31,F
4335,Child,147109,122817,22,4,4,2025-07-15,Under Investigation,10,M
4336,Forced Marriage,117407,81430,1,10,11,2025-07-20,Under Investigation,21,F
4337,Labor,5471,55037,2,10,32,2025-01-07,Acquitted,41,M
4338,Sexual,1872,122634,21,1,10,2025-08-27,Under Investigation,33,M
4339,Other,95405,,1,1,13,2025-07-26,Open,47,F
4340,Child,112292,,1,,9,2025-09-03,Under Investigation,11,M
4341,Organ,105828,19952,3,,1,2025-09-19,Prosecuted,22,M
4342,Child,119516,39674,1,1,10,2025-09-12,Prosecuted,8,M
4343,Domestic Servitude,62076,,21,1,10,2025-11-05,Under Investigation,43,M
4344,Organ,54696,115115,3,,1,2025-01-06,Closed,35,F
4345,Debt Bondage,31481,135831,26,1,9,2025-06-17,Open,24,M
4346,Child,106761,8660,22,1,9,2025-04-14,Prosecuted,10,M
4347,Labor,124525,11385,6,1,33,2025-02-16,Prosecuted,48,M
4348,Domestic Servitude,107768,71134,21,,9,2025-10-09,Acquitted,39,M
4349,Labor,73258,,2,10,32,2025-05-20,Open,28,F
4350,Child,90327,64841,3,,9,2025-10-17,Under Investigation,11,M
4351,Debt Bondage,,,6,1,9,2025-12-19,Convicted,21,M
4352,Other,149058,149597,18,1,13,2025-07-13,Closed,41,F
4353,Domestic Servitude,25455,143002,21,15,9,2025-04-15,Under Investigation,38,F
4354,Organ,91149,121633,1,,1,2025-06-07,Convicted,43,M
4355,Child,14679,14816,3,4,1,2025-08-16,Prosecuted,9,F
4356,Other,5894,45731,1,12,10,2025-07-26,Prosecuted,39,M
4357,Labor,32574,,3,1,9,2025-05-23,Closed,44,M
4358,Other,117872,,6,4,9,2025-08-22,Open,25,M
4359,Domestic Servitude,83794,,26,15,33,2025-03-03,Closed,27,F
4360,Labor,44199,,26,,34,2025-01-09,Closed,35,M
4361,Labor,34291,42335,26,10,34,2025-05-05,Under Investigation,48,M
4362,Sexual,83589,20570,20,1,8,2025-05-28,Under Investigation,25,F
4363,Labor,,133717,26,10,10,2025-12-08,Under Investigation,36,M
4364,Other,42588,,1,12,9,2025-10-22,Under Investigation,37,M
4365,Debt Bondage,40104,106227,3,,10,2025-10-28,Under Investigation,32,F
4366,Other,127348,,1,,13,2025-03-24,Closed,30,M
4367,Child,92625,119115,1,1,1,2025-08-01,Open,5,M
4368,Labor,86113,95107,3,,33,2025-06-22,Under Investigation,35,M
4369,Labor,22247,,2,1,9,2025-05-15,Under Investigation,31,M
4370,Labor,22054,,26,1,10,2025-06-06,Open,18,M
4371,Labor,70267,39425,3,,32,2025-01-15,Prosecuted,24,M
4372,Child,131059,12371,18,1,9,2025-05-11,Prosecuted,9,M
4373,Labor,25640,,3,10,10,2025-03-07,Convicted,21,M
4374,Organ,107605,,1,,1,2025-10-11,Prosecuted,24,M
4375,Domestic Servitude,141095,35445,28,15,31,2025-02-10,Prosecuted,45,F
4376,Sexual,125912,,6,1,8,2025-09-12,Prosecuted,29,F
4377,Labor,32448,,3,4,31,2025-02-13,Under Investigation,46,M
4378,Domestic Servitude,51487,116248,26,15,9,2025-10-09,Prosecuted,31,F
4379,Sexual,1717,88578,21,1,8,2025-01-17,Under Investigation,21,F
4380,Other,13050,,3,,9,2025-05-13,Prosecuted,27,M
4381,Labor,,,6,1,10,2025-04-05,Open,18,M
4382,Domestic Servitude,,116974,28,,10,2025-10-02,Open,45,F
4383,Forced Marriage,120771,,6,,10,2025-05-11,Open,17,F
4384,Labor,21802,97150,3,,31,2025-12-05,Open,50,F
4385,Debt Bondage,132009,83480,1,1,9,2025-02-11,Under Investigation,53,M
4386,Labor,8276,75948,3,10,34,2025-04-05,Open,46,M
4387,Debt Bondage,121478,12283,1,,10,2025-11-27,Open,25,M
4388,Domestic Servitude,21887,141016,26,15,9,2025-05-28,Convicted,36,F
4389,Labor,33977,,2,4,31,2025-12-14,Under Investigation,22,F
4390,Child,8563,,22,4,4,2025-12-10,Acquitted,16,M
4391,Labor,72928,148188,1,1,32,2025-02-08,Prosecuted,50,M
4392,Other,105090,34267,3,1,9,2025-10-21,Under Investigation,33,F
4393,Labor,80856,,1,,34,2025-01-21,Acquitted,24,F
4394,Child,74531,65611,22,,4,2025-11-06,Convicted,9,F
4395,Organ,144088,,3,,1,2025-06-22,Under Investigation,23,M
4396,Debt Bondage,138629,,1,1,9,2025-09-04,Open,25,M
4397,Forced Marriage,24322,,1,10,9,2025-06-16,Closed,23,F
4398,Domestic Servitude,108507,64891,28,,10,2025-02-03,Closed,39,F
4399,Forced Marriage,12037,130252,3,10,10,2025-07-15,Under Investigation,28,M
4400,Other,70247,147143,16,4,13,2025-07-09,Closed,33,F
4401,Debt Bondage,125874,119740,1,1,10,2025-02-01,Closed,22,F
4402,Labor,112658,88921,26,4,10,2025-07-17,Prosecuted,44,M
4403,Debt Bondage,15103,127656,26,1,9,2025-05-03,Open,16,M
4404,Debt Bondage,74655,133253,6,,9,2025-06-17,Under Investigation,18,M
4405,Forced Marriage,58996,137418,1,10,11,2025-09-27,Open,27,F
4406,Child,89057,90033,3,,4,2025-06-12,Closed,15,F
4407,Labor,17338,,1,,34,2025-02-10,Convicted,43,M
4408,Sexual,81585,138757,28,4,10,2025-01-10,Prosecuted,27,F
4409,Domestic Servitude,44259,22991,28,1,9,2025-11-28,Under Investigation,43,F
4410,Child,125942,115147,22,,9,2025-03-15,Closed,11,M
4411,Child,68017,140114,1,,1,2025-05-04,Open,13,M
4412,Domestic Servitude,7052,29242,21,10,31,2025-12-02,Closed,43,F
4413,Child,69019,,1,1,9,2025-04-19,Under Investigation,12,F
4414,Organ,119587,42028,3,,1,2025-03-25,Under Investigation,38,M
4415,Forced Marriage,126072,6332,3,1,10,2025-11-09,Open,16,F
4416,Other,81854,38846,18,4,10,2025-07-22,Under Investigation,31,M
4417,Child,52618,108658,1,,4,2025-09-26,Prosecuted,11,F
4418,Child,37902,6377,18,4,10,2025-03-19,Under Investigation,8,M
4419,Forced Marriage,131569,,3,,11,2025-05-14,Convicted,30,F
4420,Debt Bondage,21257,,1,,10,2025-01-16,Convicted,51,F
4421,Sexual,118729,,22,1,8,2025-08-25,Closed,21,F
4422,Labor,94292,,6,1,33,2025-05-27,Open,32,M
4423,Labor,13961,,26,,34,2025-03-13,Acquitted,23,F
4424,Forced Marriage,95524,,3,,9,2025-07-11,Under Investigation,22,F
4425,Organ,83073,,6,,1,2025-09-22,Under Investigation,28,M
4426,Domestic Servitude,142046,,28,10,9,2025-06-25,Open,40,F
4427,Forced Marriage,57173,14975,1,10,8,2025-06-23,Open,18,F
4428,Domestic Servitude,11357,37040,28,,10,2025-07-17,Closed,31,F
4429,Labor,27799,6485,1,4,9,2025-11-02,Closed,28,M
4430,Labor,40980,105203,2,1,31,2025-08-19,Open,19,F
4431,Domestic Servitude,70336,,21,10,31,2025-03-02,Convicted,33,F
4432,Domestic Servitude,,127982,28,10,31,2025-04-09,Prosecuted,39,M
4433,Child,35520,,22,,4,2025-09-21,Prosecuted,14,M
4434,Domestic Servitude,80591,7375,26,,33,2025-06-06,Under Investigation,31,F
4435,Organ,76877,,3,,1,2025-06-18,Under Investigation,23,M
4436,Child,81931,129993,3,4,4,2025-09-12,Under Investigation,11,M
4437,Forced Marriage,140493,100065,1,,9,2025-02-03,Prosecuted,18,F
4438,Child,47371,37986,3,,1,2025-11-25,Convicted,13,M
4439,Domestic Servitude,130839,,28,15,33,2025-09-15,Convicted,29,M
4440,Labor,68792,,3,1,34,2025-09-20,Prosecuted,35,M
4441,Labor,4895,,2,4,9,2025-01-03,Prosecuted,20,M
4442,Forced Marriage,83638,100522,3,10,11,2025-06-05,Under Investigation,15,F
4443,Labor,111739,131966,1,10,10,2025-12-20,Closed,35,M
4444,Organ,463,69808,6,,1,2025-08-09,Under Investigation,21,F
4445,Other,132265,93173,1,1,10,2025-05-27,Under Investigation,48,M
4446,Domestic Servitude,122480,,21,1,9,2025-01-11,Open,39,F
4447,Sexual,81837,,28,,10,2025-06-19,Prosecuted,19,F
4448,Debt Bondage,31559,,1,1,10,2025-05-26,Under Investigation,54,M
4449,Debt Bondage,72304,7101,3,1,1,2025-02-04,Under Investigation,31,M
4450,Organ,143133,,1,,1,2025-09-16,Under Investigation,31,F
4451,Sexual,145316,129780,28,,37,2025-07-20,Prosecuted,22,F
4452,Organ,59517,71698,1,,1,2025-01-21,Under Investigation,47,M
4453,Sexual,122495,,21,,12,2025-09-10,Closed,25,F
4454,Domestic Servitude,90277,,6,1,33,2025-01-23,Acquitted,35,F
4455,Labor,3135,103177,2,10,34,2025-01-01,Under Investigation,38,M
4456,Child,146981,,1,4,9,2025-09-05,Under Investigation,13,M
4457,Labor,148611,,2,4,33,2025-07-08,Convicted,44,M
4458,Organ,21913,,6,,1,2025-05-27,Convicted,26,M
4459,Child,33412,,18,1,10,2025-03-08,Under Investigation,16,F
4460,Labor,108521,111853,2,,32,2025-10-07,Convicted,36,M
4461,Domestic Servitude,6670,135249,26,10,31,2025-03-26,Prosecuted,42,F
4462,Domestic Servitude,27847,51887,26,,9,2025-04-03,Open,32,F
4463,Child,136200,,3,,9,2025-06-04,Prosecuted,13,M
4464,Child,66365,,22,,10,2025-04-07,Prosecuted,8,M
4465,Labor,143614,,1,4,33,2025-03-19,Closed,32,M
4466,Forced Marriage,,105140,1,,11,2025-09-02,Open,29,F
4467,Labor,100133,130353,3,,9,2025-09-28,Open,35,M
4468,Organ,,,1,,1,2025-03-21,Convicted,31,F
4469,Forced Marriage,101417,9001,1,1,8,2025-12-19,Under Investigation,16,F
4470,Child,67439,,18,1,1,2025-11-15,Convicted,10,F
4471,Organ,16415,,6,,1,2025-02-12,Under Investigation,27,M
4472,Domestic Servitude,81235,,21,15,9,2025-05-28,Convicted,40,F
4473,Labor,86643,29706,6,10,10,2025-02-20,Prosecuted,23,M
4474,Forced Marriage,18378,48252,1,10,9,2025-08-16,Acquitted,16,F
4475,Child,57154,,1,1,10,2025-04-14,Under Investigation,7,F
4476,Debt Bondage,112549,83741,26,1,10,2025-04-05,Under Investigation,33,F
4477,Labor,,43956,2,10,33,2025-09-28,Prosecuted,47,M
4478,Labor,,,3,4,34,2025-09-11,Under Investigation,30,F
4479,Labor,125458,,2,10,33,2025-01-26,Under Investigation,45,M
4480,Child,,,3,4,9,2025-08-27,Convicted,11,F
4481,Debt Bondage,49758,23035,3,1,1,2025-01-08,Under Investigation,20,F
4482,Labor,27885,,26,1,9,2025-06-09,Acquitted,37,M
4483,Labor,2671,,6,4,32,2025-07-13,Closed,45,F
4484,Organ,92565,108199,3,,1,2025-07-24,Under Investigation,27,M
4485,Child,142939,91144,1,,1,2025-03-02,Under Investigation,17,M
4486,Domestic Servitude,38443,124684,26,10,31,2025-07-12,Acquitted,37,F
4487,Labor,104192,28946,1,10,34,2025-12-10,Under Investigation,38,M
4488,Child,136163,62484,1,,1,2025-08-28,Prosecuted,6,M
4489,Child,11441,143903,18,4,9,2025-02-23,Under Investigation,10,M
4490,Domestic Servitude,50492,122815,6,1,33,2025-03-23,Under Investigation,42,F
4491,Child,127936,,22,4,4,2025-11-20,Prosecuted,15,F
4492,Child,,,3,4,4,2025-04-14,Under Investigation,14,F
4493,Labor,96532,,1,,10,2025-01-24,Closed,35,M
4494,Other,7843,55693,18,,13,2025-11-10,Prosecuted,49,M
4495,Other,110015,,3,1,13,2025-12-14,Convicted,18,M
4496,Labor,36115,,26,,31,2025-06-23,Prosecuted,47,M
4497,Domestic Servitude,81520,,6,,33,2025-06-09,Closed,34,F
4498,Domestic Servitude,100902,21728,26,10,10,2025-12-11,Convicted,27,F
4499,Labor,147830,128064,26,,32,2025-09-09,Closed,50,M
4500,Labor,124820,,26,1,32,2025-10-15,Under Investigation,29,M
4501,Domestic Servitude,44036,77691,28,,33,2025-08-20,Closed,45,M
4502,Domestic Servitude,83418,136826,28,10,31,2025-07-21,Prosecuted,39,F
4503,Organ,96744,64330,1,,1,2025-07-11,Convicted,34,M
4504,Labor,147741,,6,4,32,2025-04-13,Prosecuted,41,M
4505,Labor,76086,10367,3,10,34,2025-12-28,Open,42,M
4506,Sexual,79108,,6,,12,2025-06-02,Prosecuted,19,M
4507,Other,48711,46545,18,,9,2025-08-16,Closed,37,M
4508,Organ,106727,,6,,1,2025-07-28,Closed,40,F
4509,Labor,104311,49444,6,4,33,2025-09-27,Prosecuted,38,M
4510,Forced Marriage,,,1,,9,2025-04-07,Under Investigation,22,F
4511,Child,113393,,22,4,9,2025-03-04,Prosecuted,11,M
4512,Child,94384,66279,1,,9,2025-01-02,Acquitted,9,F
4513,Labor,121452,,6,10,10,2025-06-08,Closed,45,M
4514,Labor,3100,,26,4,33,2025-03-18,Closed,32,M
4515,Organ,93018,149688,6,,1,2025-10-28,Under Investigation,47,F
4516,Forced Marriage,78953,,6,1,10,2025-06-06,Convicted,23,F
4517,Organ,132968,18597,3,,1,2025-07-05,Open,23,M
4518,Labor,23739,10573,6,1,33,2025-05-22,Closed,18,M
4519,Child,132914,,1,4,10,2025-03-20,Convicted,15,M
4520,Labor,45281,21127,1,10,10,2025-10-05,Under Investigation,18,F
4521,Forced Marriage,47966,136484,3,10,9,2025-12-01,Open,25,F
4522,Child,120731,,22,1,10,2025-09-07,Prosecuted,10,F
4523,Labor,66499,85152,1,10,31,2025-06-09,Open,37,F
4524,Organ,110970,,3,,1,2025-06-08,Open,40,F
4525,Child,122274,30228,22,1,4,2025-10-24,Convicted,12,F
4526,Labor,84093,95139,3,4,33,2025-04-13,Open,44,M
4527,Domestic Servitude,46419,134650,26,1,10,2025-06-26,Under Investigation,37,M
4528,Debt Bondage,82755,,3,1,9,2025-03-10,Prosecuted,24,M
4529,Sexual,136165,,6,1,10,2025-12-18,Convicted,27,F
4530,Labor,10953,,26,1,10,2025-09-17,Open,45,M
4531,Child,60548,44096,3,4,4,2025-07-19,Convicted,5,F
4532,Other,55120,,3,1,8,2025-05-17,Convicted,39,M
4533,Sexual,64836,101960,6,1,10,2025-12-23,Under Investigation,31,F
4534,Labor,65535,92379,6,,34,2025-04-05,Under Investigation,35,F
4535,Organ,133816,,1,,1,2025-09-03,Closed,42,M
4536,Child,14074,,22,1,1,2025-04-04,Closed,7,F
4537,Sexual,148821,21749,22,1,13,2025-02-07,Under Investigation,27,F
4538,Sexual,149945,69469,6,4,37,2025-08-04,Open,29,F
4539,Domestic Servitude,18243,66736,26,1,10,2025-06-26,Open,40,M
4540,Debt Bondage,112853,109591,1,1,10,2025-01-15,Open,30,M
4541,Organ,17158,,6,,1,2025-04-08,Acquitted,37,F
4542,Labor,77970,115286,3,,10,2025-03-01,Under Investigation,35,M
4543,Forced Marriage,99876,91719,6,10,8,2025-05-20,Open,16,F
4544,Child,94407,,1,4,9,2025-12-19,Prosecuted,9,F
4545,Labor,23570,,26,1,10,2025-01-03,Under Investigation,21,M
4546,Domestic Servitude,9517,143492,6,1,9,2025-11-18,Closed,27,M
4547,Debt Bondage,39836,32628,26,,1,2025-05-13,Prosecuted,53,M
4548,Organ,71560,69907,1,,1,2025-08-14,Open,24,M
4549,Debt Bondage,72113,125197,3,1,9,2025-06-12,Prosecuted,29,M
4550,Child,64194,130069,1,4,1,2025-10-23,Open,13,M
4551,Domestic Servitude,11797,128557,28,15,31,2025-12-06,Closed,21,F
4552,Domestic Servitude,75844,,26,,33,2025-03-18,Open,31,F
4553,Child,26081,,1,1,9,2025-01-17,Convicted,8,M
4554,Domestic Servitude,132316,,6,1,33,2025-02-24,Closed,40,F
4555,Labor,47633,,6,,10,2025-11-25,Convicted,44,M
4556,Debt Bondage,49302,59624,3,,9,2025-06-09,Under Investigation,54,F
4557,Child,149472,,1,1,10,2025-10-24,Convicted,13,F
4558,Labor,75317,7531,26,4,33,2025-10-03,Convicted,49,M
4559,Debt Bondage,42284,34411,26,1,10,2025-04-15,Under Investigation,53,M
4560,Domestic Servitude,51481,24247,28,15,33,2025-08-27,Convicted,36,F
4561,Child,128683,133694,22,4,1,2025-10-06,Prosecuted,6,F
4562,Labor,119782,46917,3,4,9,2025-02-20,Closed,24,M
4563,Domestic Servitude,,,6,10,9,2025-01-07,Closed,32,F
4564,Child,110299,148429,22,,4,2025-11-14,Closed,17,F
4565,Sexual,50555,,20,1,37,2025-04-17,Under Investigation,34,F
4566,Debt Bondage,116030,,26,1,9,2025-09-15,Prosecuted,54,M
4567,Labor,143489,,26,10,33,2025-10-08,Under Investigation,41,M
4568,Labor,148691,90248,3,4,9,2025-05-02,Under Investigation,42,M
4569,Labor,63708,123007,3,,10,2025-11-04,Open,25,F
4570,Forced Marriage,1622,,6,,10,2025-01-07,Prosecuted,26,F
4571,Forced Marriage,69070,18953,6,,9,2025-01-15,Open,18,F
4572,Other,64018,21787,16,12,9,2025-11-11,Under Investigation,44,F
4573,Domestic Servitude,140457,111600,28,15,10,2025-07-08,Under Investigation,31,F
4574,Child,46049,102337,18,,1,2025-09-13,Closed,11,F
4575,Debt Bondage,136970,148934,26,1,10,2025-04-23,Under Investigation,16,M
4576,Labor,120694,50119,2,,9,2025-08-20,Closed,20,M
4577,Organ,110126,102667,1,,1,2025-11-25,Convicted,40,M
4578,Sexual,122810,90287,22,12,37,2025-01-17,Convicted,34,M
4579,Other,42852,62028,17,1,9,2025-03-12,Prosecuted,49,F
4580,Labor,84876,149127,26,10,33,2025-06-12,Prosecuted,20,F
4581,Debt Bondage,79027,96275,3,1,1,2025-08-17,Convicted,19,M
4582,Forced Marriage,108501,,6,10,9,2025-04-15,Prosecuted,23,F
