crossing_id,detected_date,location_name,nearest_port_id,latitude,longitude,direction,detection_method,group_size,smuggler_linked,apprehended_count,outcome,lead_traveler_id,nationality_id
17618,2025-10-01 21:54:00,Torkham vicinity - South sector,33,34.083007,71.083395,Inbound,Informant,8,1,8,Apprehended,126133,1
17619,2025-09-26 03:49:00,Mashkel desert crossing,36,27.768101,62.960231,Inbound,Sensor,5,1,0,Escaped,,4
17620,2025-07-20 22:46:00,Chaman border - Main sector,34,30.884086,66.501099,Inbound,Patrol,1,0,0,Turned Back,,3
17621,2025-08-10 20:35:00,Torkham vicinity - North sector,33,34.085313,71.113786,Outbound,Patrol,5,0,3,Partial Capture,,3
17622,2025-07-15 02:44:00,Makran coast - Jiwani,39,25.097854,61.757872,Inbound,CCTV,3,0,3,Apprehended,21428,18
17623,2025-04-25 03:59:00,Chaman border - Main sector,34,30.889257,66.450455,Outbound,Tip-Off,3,1,0,Escaped,,1
17624,2025-09-12 17:21:00,Makran coast - Jiwani,39,25.069874,61.784043,Outbound,Drone,20,1,20,Apprehended,,1
17625,2025-01-19 22:52:00,Mashkel desert crossing,36,27.800806,63.027296,Inbound,Tip-Off,12,1,12,Apprehended,120207,4
17626,2025-07-13 22:14:00,Makran coast - Pasni,39,25.234828,63.515391,Inbound,Drone,5,1,0,Escaped,,1
17627,2025-02-27 12:39:00,Kasur sector,35,31.070902,74.474458,Inbound,Drone,1,0,1,Apprehended,124178,2
17628,2025-12-16 22:04:00,Torkham vicinity - North sector,33,34.0989,71.104906,Inbound,Patrol,3,0,0,Turned Back,61329,3
17629,2025-12-02 02:08:00,Torkham vicinity - South sector,33,34.119397,71.128298,Inbound,Checkpoint,5,0,5,Apprehended,,1
17630,2025-07-18 02:38:00,Wagah border - Agricultural zone,35,31.580154,74.612424,Inbound,Drone,3,0,0,Turned Back,138392,1
17631,2025-10-23 23:23:00,Chaman border - Western flank,34,30.929617,66.422986,Inbound,Patrol,8,1,8,Apprehended,69449,3
17632,2025-06-25 00:21:00,Wagah border - Agricultural zone,35,31.584047,74.614321,Inbound,Checkpoint,5,1,5,Apprehended,,1
17633,2025-05-23 02:05:00,Torkham vicinity - South sector,33,34.109711,71.134975,Inbound,Drone,3,0,3,Apprehended,,3
17634,2025-09-02 01:05:00,Makran coast - Jiwani,39,25.0458,61.796745,Inbound,Drone,8,1,8,Apprehended,40624,18
17635,2025-03-27 01:32:00,Taftan border zone,36,28.924112,61.611753,Inbound,Checkpoint,1,0,0,Turned Back,,3
17636,2025-10-14 04:09:00,Torkham vicinity - North sector,33,34.098052,71.103661,Outbound,Patrol,20,1,20,Apprehended,,1
17637,2025-12-05 00:37:00,Makran coast - Jiwani,39,25.09636,61.739773,Outbound,Sensor,2,1,2,Apprehended,,1
17638,2025-11-20 23:22:00,Torkham vicinity - North sector,33,34.065939,71.033414,Outbound,Patrol,5,0,0,Escaped,6053,3
17639,2025-10-16 03:04:00,Chaman border - Western flank,34,30.840015,66.422895,Inbound,Tip-Off,2,0,0,Turned Back,,3
17640,2025-10-17 01:39:00,Torkham vicinity - South sector,33,34.07934,71.057607,Outbound,Drone,3,0,3,Apprehended,46421,1
17641,2025-05-25 00:14:00,Khunjerab Pass area,37,36.864836,75.468317,Inbound,Sensor,3,0,0,Escaped,,43
17642,2025-09-04 00:37:00,Khyber Pass - off-road crossing,33,34.065305,71.032068,Inbound,Tip-Off,3,1,3,Apprehended,74261,3
17643,2025-11-19 01:54:00,Makran coast - Jiwani,39,25.076105,61.77999,Inbound,Informant,12,1,0,Turned Back,,3
17644,2025-09-06 23:58:00,Torkham vicinity - South sector,33,34.028261,71.094725,Inbound,Drone,8,1,8,Apprehended,,3
17645,2025-05-22 02:24:00,Wagah border - Agricultural zone,35,31.622146,74.548685,Inbound,Patrol,3,0,3,Apprehended,,2
17646,2025-08-24 04:33:00,Chaman border - Main sector,34,30.94953,66.504255,Outbound,Tip-Off,5,0,1,Partial Capture,,1
17647,2025-08-01 02:28:00,Khyber Pass - off-road crossing,33,34.043615,71.012948,Outbound,Drone,2,0,2,Apprehended,,3
17648,2025-01-02 21:37:00,Khunjerab Pass area,37,36.890588,75.392437,Inbound,Patrol,12,0,0,Escaped,,43
17649,2025-10-09 19:44:00,Chaman border - Western flank,34,30.862546,66.438293,Inbound,Tip-Off,2,0,2,Apprehended,106191,3
17650,2025-09-19 15:32:00,Chaman border - Western flank,34,30.884088,66.39635,Outbound,Checkpoint,1,0,1,Apprehended,29503,3
17651,2025-03-21 19:00:00,Makran coast - Pasni,39,25.267489,63.515588,Inbound,Patrol,30,1,30,Apprehended,,1
17652,2025-04-01 21:04:00,Karachi coastal - Ibrahim Hyderi,38,24.777668,67.151346,Inbound,Other,3,0,3,Apprehended,72784,22
17653,2025-10-22 17:46:00,Landi Kotal area,33,34.075385,71.154237,Outbound,Drone,5,1,0,Turned Back,,1
17654,2025-02-06 00:43:00,Spin Boldak corridor,34,30.945283,66.536145,Inbound,Drone,12,1,12,Apprehended,,3
17655,2025-12-06 08:17:00,Makran coast - Pasni,39,25.290548,63.462868,Inbound,Tip-Off,5,0,0,Turned Back,,18
17656,2025-02-16 08:37:00,Spin Boldak corridor,34,30.949061,66.506663,Outbound,Informant,1,1,1,Apprehended,,3
17657,2025-11-06 00:55:00,Kasur sector,35,31.135041,74.422442,Inbound,Tip-Off,2,0,2,Apprehended,48628,2
17658,2025-02-11 01:59:00,Spin Boldak corridor,34,30.966255,66.51577,Outbound,Informant,2,0,2,Apprehended,,3
17659,2025-04-05 21:36:00,Chaman border - Main sector,34,30.969587,66.424738,Outbound,Sensor,8,0,8,Apprehended,90346,3
17660,2025-12-14 20:16:00,Torkham vicinity - South sector,33,34.035286,71.099494,Inbound,Checkpoint,2,0,0,Escaped,148278,3
17661,2025-10-12 22:14:00,Torkham vicinity - North sector,33,34.117503,71.066752,Inbound,Patrol,2,0,2,Apprehended,,3
17662,2025-10-20 20:07:00,Chaman border - Main sector,34,30.958408,66.418379,Inbound,Patrol,12,0,0,Turned Back,,3
17663,2025-05-21 20:55:00,Taftan border zone,36,28.903212,61.566416,Inbound,Checkpoint,8,1,0,Escaped,28859,3
17664,2025-02-11 22:35:00,Karachi coastal - Ibrahim Hyderi,38,24.792382,67.171961,Inbound,Checkpoint,1,1,1,Apprehended,,22
17665,2025-02-22 11:59:00,Torkham vicinity - South sector,33,34.086746,71.08173,Outbound,Patrol,3,0,3,Apprehended,,3
17666,2025-01-07 23:23:00,Torkham vicinity - South sector,33,34.035986,71.135584,Inbound,Sensor,8,0,0,Turned Back,28128,1
17667,2025-12-15 18:19:00,Landi Kotal area,33,34.077179,71.116097,Outbound,CCTV,1,1,1,Apprehended,,1
17668,2025-10-01 21:07:00,Chaman border - Western flank,34,30.872263,66.439118,Inbound,Informant,5,0,5,Apprehended,34162,3
17669,2025-03-16 14:48:00,Chaman border - Main sector,34,30.96494,66.437946,Inbound,Sensor,20,1,0,Escaped,,3
17670,2025-02-09 13:31:00,Mashkel desert crossing,36,27.823216,63.038422,Outbound,Drone,2,0,0,Escaped,69296,4
17671,2025-08-27 06:42:00,Torkham vicinity - North sector,33,34.126124,71.128864,Outbound,Sensor,8,1,8,Apprehended,112680,3
17672,2025-08-26 20:13:00,Makran coast - Pasni,39,25.292611,63.454756,Outbound,Informant,2,1,0,Escaped,,18
17673,2025-09-18 02:44:00,Mashkel desert crossing,36,27.780751,63.009413,Outbound,Patrol,3,1,3,Apprehended,,3
17674,2025-08-08 22:41:00,Khyber Pass - off-road crossing,33,34.05178,71.042289,Inbound,Tip-Off,12,1,0,Escaped,2854,3
17675,2025-12-15 01:18:00,Kasur sector,35,31.146308,74.416422,Inbound,Sensor,20,1,20,Apprehended,89886,2
17676,2025-03-19 23:02:00,Makran coast - Pasni,39,25.244761,63.437455,Outbound,Checkpoint,2,0,0,Escaped,,18
17677,2025-05-01 22:41:00,Chaman border - Western flank,34,30.842677,66.384796,Outbound,Patrol,5,1,0,Escaped,50031,3
17678,2025-12-13 22:46:00,Khyber Pass - off-road crossing,33,34.018831,71.018168,Outbound,Informant,8,1,0,Turned Back,61743,3
17679,2025-07-25 21:34:00,Torkham vicinity - South sector,33,34.097558,71.088008,Inbound,Informant,20,1,20,Apprehended,86222,3
17680,2025-09-12 17:30:00,Chaman border - Main sector,34,30.915176,66.412523,Outbound,Sensor,12,0,0,Escaped,99104,3
17681,2025-01-26 20:27:00,Torkham vicinity - North sector,33,34.108467,71.091721,Inbound,Informant,3,1,3,Apprehended,,1
17682,2025-05-14 03:30:00,Khyber Pass - off-road crossing,33,34.084031,71.024502,Outbound,Drone,3,0,3,Apprehended,104917,3
17683,2025-07-24 23:03:00,Chaman border - Main sector,34,30.946608,66.413502,Inbound,Tip-Off,2,0,1,Partial Capture,,1
17684,2025-11-03 12:40:00,Khyber Pass - off-road crossing,33,34.074731,71.095903,Inbound,Patrol,8,1,0,Escaped,,3
17685,2025-11-06 17:46:00,Spin Boldak corridor,34,30.937636,66.474884,Inbound,Tip-Off,5,0,0,Turned Back,,3
17686,2025-07-12 04:39:00,Mashkel desert crossing,36,27.757614,62.984964,Inbound,Sensor,3,1,0,Escaped,,3
17687,2025-02-12 05:49:00,Chaman border - Main sector,34,30.926913,66.48769,Outbound,Drone,2,0,2,Apprehended,,3
17688,2025-03-27 17:14:00,Torkham vicinity - North sector,33,34.063181,71.032649,Outbound,Drone,8,1,8,Apprehended,43530,3
17689,2025-10-12 20:24:00,Chaman border - Western flank,34,30.869993,66.42505,Inbound,Patrol,2,0,2,Apprehended,49640,3
17690,2025-04-25 21:50:00,Taftan border zone,36,28.900718,61.645688,Inbound,Patrol,2,0,1,Partial Capture,38727,3
17691,2025-12-23 00:52:00,Khyber Pass - off-road crossing,33,34.098162,71.090328,Inbound,Tip-Off,30,0,0,Escaped,,3
17692,2025-11-03 21:00:00,Spin Boldak corridor,34,30.938814,66.47067,Inbound,Sensor,5,0,0,Escaped,,3
17693,2025-09-20 14:08:00,Torkham vicinity - South sector,33,34.068724,71.090486,Inbound,CCTV,3,1,3,Apprehended,67193,1
17694,2025-04-14 13:56:00,Torkham vicinity - North sector,33,34.04675,71.059712,Inbound,Patrol,1,1,0,Turned Back,23512,1
17695,2025-01-17 21:04:00,Chaman border - Main sector,34,30.919316,66.508081,Outbound,Patrol,1,0,1,Partial Capture,,1
17696,2025-07-26 16:59:00,Makran coast - Ormara,38,25.175829,64.640477,Inbound,Informant,12,1,9,Partial Capture,,1
17697,2025-02-08 04:50:00,Torkham vicinity - South sector,33,34.056909,71.103947,Inbound,Patrol,2,1,2,Apprehended,19545,1
17698,2025-06-19 01:09:00,Torkham vicinity - North sector,33,34.123467,71.119412,Inbound,Informant,5,0,5,Apprehended,96922,3
17699,2025-07-06 21:44:00,Torkham vicinity - North sector,33,34.073677,71.126749,Outbound,Other,8,1,8,Apprehended,,3
17700,2025-03-04 01:57:00,Torkham vicinity - South sector,33,34.089255,71.114135,Outbound,CCTV,5,0,0,Turned Back,,3
17701,2025-04-25 01:20:00,Kasur sector,35,31.128747,74.491377,Inbound,CCTV,8,1,0,Escaped,,2
17702,2025-10-19 18:03:00,Chaman border - Western flank,34,30.914087,66.414433,Inbound,Checkpoint,3,0,3,Apprehended,,3
17703,2025-07-11 14:44:00,Torkham vicinity - South sector,33,34.091141,71.104884,Outbound,Tip-Off,5,1,5,Apprehended,,3
17704,2025-02-01 01:55:00,Torkham vicinity - South sector,33,34.040756,71.074126,Outbound,Drone,2,1,1,Partial Capture,,1
17705,2025-11-24 02:59:00,Wagah border - Agricultural zone,35,31.653247,74.53541,Inbound,Patrol,3,1,0,Escaped,,1
17706,2025-01-27 01:13:00,Makran coast - Jiwani,39,25.017909,61.788799,Outbound,Tip-Off,1,0,1,Apprehended,37492,3
17707,2025-09-12 12:21:00,Khyber Pass - off-road crossing,33,34.046149,71.019279,Inbound,Tip-Off,2,0,0,Escaped,,3
17708,2025-07-23 22:07:00,Torkham vicinity - South sector,33,34.035615,71.140237,Outbound,Drone,1,1,1,Apprehended,55163,1
17709,2025-11-07 01:34:00,Torkham vicinity - North sector,33,34.102707,71.062071,Inbound,Drone,5,1,5,Apprehended,,3
17710,2025-09-03 21:41:00,Chaman border - Western flank,34,30.909576,66.376829,Outbound,Checkpoint,1,1,1,Apprehended,,3
17711,2025-01-28 04:37:00,Torkham vicinity - South sector,33,34.05357,71.072534,Inbound,Drone,20,1,0,Turned Back,,3
17712,2025-11-01 23:16:00,Mashkel desert crossing,36,27.753987,63.01048,Outbound,Informant,3,1,0,Escaped,,3
17713,2025-03-20 04:03:00,Torkham vicinity - South sector,33,34.076946,71.12303,Inbound,CCTV,3,0,3,Apprehended,111205,1
17714,2025-12-10 05:28:00,Makran coast - Ormara,38,25.173627,64.631695,Outbound,Tip-Off,20,1,20,Apprehended,,3
17715,2025-12-24 12:30:00,Makran coast - Jiwani,39,25.068185,61.79687,Inbound,Informant,1,0,1,Partial Capture,120383,4
17716,2025-08-01 07:07:00,Makran coast - Jiwani,39,25.025287,61.742042,Inbound,Other,5,1,0,Escaped,,3
17717,2025-10-01 21:08:00,Mashkel desert crossing,36,27.823626,63.037738,Inbound,Patrol,8,0,0,Escaped,3144,4
17718,2025-06-25 19:12:00,Chaman border - Main sector,34,30.877518,66.412088,Inbound,Sensor,20,1,0,Turned Back,93069,3
17719,2025-01-12 21:38:00,Chaman border - Main sector,34,30.939632,66.49061,Inbound,Patrol,5,0,0,Escaped,,1
17720,2025-01-13 20:25:00,Torkham vicinity - South sector,33,34.059266,71.056934,Inbound,Informant,12,1,12,Apprehended,,3
17721,2025-10-05 01:43:00,Torkham vicinity - North sector,33,34.135597,71.030863,Outbound,Drone,2,0,0,Turned Back,141730,1
17722,2025-12-05 17:15:00,Torkham vicinity - North sector,33,34.052797,71.108419,Outbound,Checkpoint,20,1,0,Turned Back,123989,3
17723,2025-01-11 21:27:00,Chaman border - Main sector,34,30.91071,66.411264,Inbound,Other,20,0,18,Partial Capture,,3
17724,2025-08-02 15:24:00,Chaman border - Western flank,34,30.852703,66.360399,Inbound,Checkpoint,20,1,0,Turned Back,4887,3
17725,2025-11-27 18:48:00,Chaman border - Main sector,34,30.876822,66.484791,Inbound,Patrol,1,1,1,Apprehended,,1
17726,2025-04-09 21:50:00,Khyber Pass - off-road crossing,33,34.070875,71.034545,Inbound,Patrol,20,0,0,Turned Back,,3
17727,2025-10-05 16:43:00,Mashkel desert crossing,36,27.786839,62.971555,Outbound,Tip-Off,2,1,2,Apprehended,,4
17728,2025-06-27 22:04:00,Chaman border - Western flank,34,30.899451,66.350621,Outbound,Sensor,2,1,2,Apprehended,72591,3
17729,2025-10-19 03:08:00,Spin Boldak corridor,34,30.985449,66.528235,Inbound,Sensor,8,1,8,Apprehended,,3
17730,2025-01-16 23:00:00,Landi Kotal area,33,34.142249,71.129616,Inbound,Sensor,2,1,1,Partial Capture,,3
17731,2025-04-27 22:32:00,Makran coast - Jiwani,39,25.020776,61.716401,Inbound,Tip-Off,5,1,5,Apprehended,74870,1
17732,2025-03-26 09:37:00,Torkham vicinity - North sector,33,34.059801,71.104432,Inbound,Patrol,2,1,0,Escaped,,1
17733,2025-06-06 17:22:00,Torkham vicinity - North sector,33,34.100079,71.055096,Inbound,Patrol,8,1,0,Escaped,,3
17734,2025-07-25 22:25:00,Makran coast - Ormara,38,25.188546,64.657731,Inbound,Tip-Off,5,0,4,Partial Capture,,4
17735,2025-10-02 23:34:00,Spin Boldak corridor,34,30.986381,66.467329,Inbound,Patrol,2,0,0,Escaped,58492,3
17736,2025-03-23 00:10:00,Makran coast - Pasni,39,25.298444,63.48285,Inbound,Drone,30,0,30,Apprehended,116426,21
17737,2025-11-17 17:05:00,Chaman border - Main sector,34,30.940498,66.432664,Outbound,Informant,2,0,0,Turned Back,94346,3
17738,2025-12-11 18:25:00,Chaman border - Western flank,34,30.879148,66.428477,Outbound,Informant,20,1,10,Partial Capture,,3
17739,2025-01-13 03:42:00,Landi Kotal area,33,34.140642,71.133057,Inbound,Drone,5,0,5,Apprehended,,1
17740,2025-07-20 17:51:00,Torkham vicinity - North sector,33,34.115097,71.079902,Inbound,CCTV,3,0,0,Escaped,36521,3
17741,2025-12-16 14:01:00,Makran coast - Pasni,39,25.234427,63.454087,Outbound,Patrol,2,1,2,Apprehended,,1
17742,2025-11-09 19:34:00,Chaman border - Main sector,34,30.895542,66.4556,Outbound,Drone,2,0,2,Apprehended,5535,3
17743,2025-07-09 22:06:00,Spin Boldak corridor,34,30.95721,66.503066,Inbound,CCTV,3,0,3,Apprehended,131027,3
17744,2025-02-15 13:55:00,Spin Boldak corridor,34,30.926353,66.513446,Inbound,Patrol,1,1,1,Apprehended,,3
17745,2025-01-01 23:54:00,Spin Boldak corridor,34,30.998594,66.461175,Inbound,Drone,5,0,0,Turned Back,33171,3
17746,2025-08-08 20:23:00,Makran coast - Jiwani,39,25.006585,61.775011,Inbound,CCTV,2,0,0,Escaped,,1
17747,2025-04-09 14:35:00,Torkham vicinity - North sector,33,34.125875,71.126166,Outbound,Drone,3,0,3,Apprehended,,1
17748,2025-05-21 02:40:00,Torkham vicinity - South sector,33,34.111173,71.129067,Inbound,Patrol,2,0,2,Apprehended,,1
17749,2025-12-02 22:19:00,Landi Kotal area,33,34.099211,71.10669,Outbound,Tip-Off,2,0,2,Apprehended,131480,3
17750,2025-02-26 18:37:00,Torkham vicinity - South sector,33,34.033655,71.051056,Outbound,Checkpoint,3,1,3,Apprehended,16851,3
17751,2025-10-16 16:07:00,Torkham vicinity - North sector,33,34.067348,71.035141,Inbound,Patrol,1,1,0,Turned Back,,3
17752,2025-12-17 23:09:00,Torkham vicinity - South sector,33,34.033144,71.107367,Outbound,Sensor,8,1,6,Partial Capture,,1
17753,2025-06-13 21:51:00,Makran coast - Pasni,39,25.291449,63.439722,Outbound,Drone,2,0,1,Partial Capture,107470,21
17754,2025-12-03 15:33:00,Khyber Pass - off-road crossing,33,34.042942,71.054391,Inbound,Drone,3,0,3,Apprehended,106812,3
17755,2025-07-22 20:36:00,Chaman border - Main sector,34,30.871089,66.474885,Outbound,Drone,12,0,0,Turned Back,,1
17756,2025-06-14 15:43:00,Mashkel desert crossing,36,27.779451,62.980659,Inbound,Other,12,1,12,Apprehended,92205,3
17757,2025-03-02 06:58:00,Makran coast - Jiwani,39,25.054017,61.731451,Outbound,Drone,1,0,0,Escaped,,18
17758,2025-06-09 23:07:00,Torkham vicinity - North sector,33,34.102786,71.041091,Inbound,Drone,8,1,8,Apprehended,,3
17759,2025-12-17 19:27:00,Chaman border - Western flank,34,30.920046,66.368413,Inbound,Drone,1,1,1,Apprehended,14091,3
17760,2025-07-08 20:12:00,Makran coast - Jiwani,39,25.063373,61.714516,Inbound,Drone,2,1,2,Apprehended,,4
17761,2025-08-22 00:19:00,Makran coast - Pasni,39,25.237744,63.428496,Inbound,Patrol,5,0,5,Apprehended,,18
17762,2025-08-01 20:08:00,Chaman border - Main sector,34,30.879946,66.421295,Inbound,Sensor,12,1,0,Turned Back,31500,3
17763,2025-07-17 22:34:00,Khyber Pass - off-road crossing,33,34.022235,71.023761,Inbound,Drone,2,0,2,Apprehended,,3
17764,2025-03-14 08:33:00,Taftan border zone,36,28.864257,61.612508,Inbound,Drone,3,0,3,Apprehended,62832,4
17765,2025-04-18 21:44:00,Torkham vicinity - South sector,33,34.038715,71.075155,Inbound,Checkpoint,8,1,8,Apprehended,139900,1
17766,2025-08-10 21:03:00,Taftan border zone,36,28.943395,61.584393,Outbound,Drone,2,0,0,Turned Back,,4
17767,2025-04-18 21:45:00,Torkham vicinity - South sector,33,34.079221,71.100929,Inbound,Drone,1,1,0,Escaped,36959,3
17768,2025-01-07 19:14:00,Karachi coastal - Ibrahim Hyderi,38,24.778918,67.172354,Inbound,Drone,12,1,12,Apprehended,,22
17769,2025-08-10 02:40:00,Torkham vicinity - South sector,33,34.07421,71.14604,Inbound,Checkpoint,3,1,3,Apprehended,,1
17770,2025-04-02 11:55:00,Spin Boldak corridor,34,30.990867,66.4638,Outbound,CCTV,3,0,0,Turned Back,,3
17771,2025-06-26 12:07:00,Torkham vicinity - North sector,33,34.04537,71.111606,Outbound,Checkpoint,1,1,0,Escaped,26358,3
17772,2025-07-24 20:24:00,Chaman border - Western flank,34,30.923482,66.387354,Outbound,Patrol,8,1,8,Apprehended,,3
17773,2025-05-13 17:17:00,Landi Kotal area,33,34.143816,71.11679,Outbound,Checkpoint,5,0,5,Apprehended,9737,1
17774,2025-12-01 18:55:00,Khyber Pass - off-road crossing,33,34.06853,71.042381,Inbound,Sensor,5,0,0,Turned Back,106951,3
17775,2025-02-28 22:09:00,Landi Kotal area,33,34.09854,71.096257,Inbound,Patrol,3,0,3,Apprehended,29007,3
17776,2025-08-11 05:16:00,Taftan border zone,36,28.869384,61.581849,Inbound,Drone,2,1,0,Escaped,,1
17777,2025-11-06 23:22:00,Khyber Pass - off-road crossing,33,34.047664,71.0533,Inbound,CCTV,8,1,0,Turned Back,,3
17778,2025-03-09 22:15:00,Makran coast - Ormara,38,25.193214,64.636824,Inbound,Drone,5,0,0,Turned Back,,4
17779,2025-12-10 20:33:00,Torkham vicinity - South sector,33,34.071707,71.090988,Inbound,Drone,3,0,0,Escaped,,3
17780,2025-02-09 20:54:00,Torkham vicinity - North sector,33,34.052167,71.05661,Inbound,Informant,3,0,3,Apprehended,,1
17781,2025-07-18 22:20:00,Chaman border - Main sector,34,30.919327,66.488271,Outbound,Tip-Off,1,1,0,Turned Back,140245,3
17782,2025-05-14 22:19:00,Torkham vicinity - South sector,33,34.112274,71.07015,Inbound,Checkpoint,2,1,2,Apprehended,,3
17783,2025-05-01 12:48:00,Torkham vicinity - North sector,33,34.099215,71.088782,Outbound,Sensor,5,1,5,Apprehended,,1
17784,2025-07-23 23:54:00,Torkham vicinity - South sector,33,34.071881,71.112287,Outbound,Drone,2,0,2,Apprehended,,3
17785,2025-07-05 00:23:00,Chaman border - Western flank,34,30.864721,66.447809,Inbound,Drone,5,0,5,Apprehended,,3
17786,2025-02-25 17:45:00,Torkham vicinity - South sector,33,34.036399,71.144842,Inbound,Sensor,20,1,20,Apprehended,,1
17787,2025-08-06 02:08:00,Torkham vicinity - North sector,33,34.073091,71.098505,Inbound,Patrol,3,0,0,Escaped,,1
17788,2025-01-05 18:39:00,Torkham vicinity - South sector,33,34.054942,71.143536,Inbound,Informant,12,1,12,Apprehended,71121,1
17789,2025-06-25 06:27:00,Chaman border - Main sector,34,30.919314,66.420071,Inbound,Sensor,3,0,0,Turned Back,,1
17790,2025-01-20 00:18:00,Makran coast - Jiwani,39,25.038801,61.776811,Inbound,Tip-Off,8,1,0,Escaped,94567,18
17791,2025-04-04 23:34:00,Chaman border - Western flank,34,30.848736,66.416115,Inbound,Drone,1,0,1,Apprehended,,3
17792,2025-01-03 23:21:00,Torkham vicinity - North sector,33,34.095337,71.073274,Inbound,Tip-Off,8,0,8,Apprehended,,3
17793,2025-04-24 17:56:00,Chaman border - Main sector,34,30.932536,66.444506,Inbound,CCTV,1,1,0,Turned Back,29421,1
17794,2025-01-23 15:50:00,Karachi coastal - Ibrahim Hyderi,38,24.824182,67.106575,Outbound,Checkpoint,12,1,0,Turned Back,,6
17795,2025-11-11 23:49:00,Khyber Pass - off-road crossing,33,34.004744,71.008016,Inbound,Drone,5,1,5,Apprehended,,3
17796,2025-06-14 22:11:00,Kasur sector,35,31.10948,74.408531,Inbound,Tip-Off,12,1,0,Turned Back,,2
