claim_id,traveler_id,filing_date,claim_basis,origin_country_id,status,decision_date,assigned_officer,dependents_count
26709,91225,2025-07-21,War,3,Interview Scheduled,,Naveed Sethi,1
26710,131331,2025-05-06,Gender-Based,17,Under Review,,Shazia Lodhi,2
26711,57744,2025-06-16,War,17,Appealed,2025-10-09,Saima Chaudhry,0
26712,57545,2025-12-07,Religious,17,Filed,,Irfan Chaudhry,2
26713,47511,2025-10-24,Gender-Based,18,Under Review,,Hina Gondal,1
26714,74168,2025-01-27,War,18,Approved,2025-03-21,Lubna Syed,1
26715,104464,2025-08-28,Gender-Based,3,Under Review,,Lubna Gondal,1
26716,117740,2025-02-15,Religious,16,Approved,2025-06-04,Uzma Paracha,1
26717,83924,2025-04-14,War,23,Approved,2025-07-29,Bilal Akhtar,1
26718,9178,2025-06-28,Persecution,20,Denied,2025-12-13,Kamran Mahmood,5
26719,97858,2025-10-20,Religious,3,Under Review,,Shazia Akhtar,1
26720,23890,2025-05-27,Persecution,41,Denied,2025-07-12,Zafar Riaz,0
26721,126195,2025-08-10,War,3,Appealed,2025-11-01,Sobia Chaudhry,0
26722,39601,2025-01-17,Ethnic,17,Denied,2025-03-01,Zafar Sethi,3
26723,98397,2025-08-26,Ethnic,17,Approved,2025-12-22,Irfan Gondal,1
26724,1855,2025-02-12,Ethnic,17,Denied,2025-07-28,Fahad Gondal,1
26725,126467,2025-03-11,Persecution,3,Approved,2025-08-28,Tahira Chaudhry,2
26726,140618,2025-06-14,Persecution,19,Approved,2025-07-27,Fahad Akhtar,2
26727,78850,2025-03-16,War,19,Approved,2025-08-18,Amjad Lodhi,3
26728,140548,2025-07-18,War,3,Denied,2025-11-19,Zafar Lodhi,0
26729,93791,2025-09-06,War,17,Denied,2025-10-18,Uzma Chaudhry,3
26730,140115,2025-01-24,War,3,Withdrawn,2025-05-17,Lubna Riaz,1
26731,49137,2025-01-11,Persecution,43,Denied,2025-04-21,Amjad Syed,1
26732,81875,2025-07-20,Ethnic,22,Denied,2025-12-16,Rashid Akhtar,1
26733,81403,2025-02-02,Persecution,26,Filed,,Nadia Syed,2
26734,101837,2025-02-20,Religious,6,Denied,2025-05-12,Irfan Mahmood,2
26735,16861,2025-11-13,War,3,Under Review,,Waqas Sethi,3
26736,73579,2025-07-20,War,42,Approved,2025-12-16,Waqas Mahmood,0
26737,122745,2025-02-09,Political,17,Denied,2025-06-10,Kamran Gondal,1
26738,2312,2025-06-24,War,3,Denied,2025-09-12,Waqas Chaudhry,1
26739,90430,2025-12-21,Political,3,Under Review,,Amjad Akhtar,2
26740,115993,2025-03-02,Political,1,Approved,2025-06-02,Sobia Mahmood,3
26741,126592,2025-03-20,Religious,16,Approved,2025-06-16,Naveed Paracha,0
26742,95788,2025-02-22,War,3,Withdrawn,2025-07-13,Kamran Akhtar,1
26743,111446,2025-05-05,Political,48,Filed,,Hina Sethi,2
26744,77684,2025-08-01,Gender-Based,3,Under Review,,Tariq Chaudhry,0
26745,70092,2025-08-14,Gender-Based,18,Approved,2025-12-28,Uzma Syed,0
26746,71415,2025-12-18,War,19,Under Review,,Waqas Akhtar,0
26747,81623,2025-04-15,Persecution,19,Interview Scheduled,,Irfan Riaz,2
26748,27274,2025-07-21,Political,18,Denied,2025-11-19,Hina Syed,2
26749,110113,2025-02-22,War,42,Filed,,Hina Bukhari,1
26750,61079,2025-10-01,Ethnic,18,Under Review,,Tahira Sethi,0
26751,31620,2025-08-14,Religious,1,Appealed,2025-11-20,Tariq Lodhi,2
26752,70478,2025-04-26,Persecution,3,Interview Scheduled,,Bilal Sethi,0
26753,121264,2025-08-27,Religious,3,Approved,2025-10-19,Nadia Bukhari,4
26754,145278,2025-04-19,War,48,Filed,,Fahad Syed,4
26755,41398,2025-12-17,Religious,42,Under Review,,Nadia Gondal,3
26756,5287,2025-04-06,Religious,48,Under Review,,Uzma Chaudhry,2
26757,124963,2025-10-06,War,3,Interview Scheduled,,Tariq Bukhari,2
26758,86024,2025-08-12,Political,19,Under Review,,Uzma Akhtar,1
26759,135110,2025-10-25,War,42,Under Review,,Samina Chaudhry,2
26760,107234,2025-07-18,War,3,Appealed,2025-09-05,Asad Mahmood,0
26761,13997,2025-02-17,Persecution,3,Approved,2025-05-22,Zafar Riaz,3
26762,89732,2025-12-20,Persecution,3,Interview Scheduled,,Asad Gondal,1
26763,122632,2025-12-14,Political,41,Under Review,,Tahira Syed,2
26764,125838,2025-01-07,Political,20,Filed,,Shazia Chaudhry,0
26765,23381,2025-11-14,War,3,Under Review,,Tahira Gondal,0
26766,4938,2025-10-21,Ethnic,22,Under Review,,Bilal Akhtar,1
26767,4613,2025-02-02,Ethnic,3,Approved,2025-03-04,Irfan Riaz,2
26768,69647,2025-02-11,Religious,3,Withdrawn,2025-04-12,Zafar Paracha,2
26769,71698,2025-03-17,Ethnic,17,Filed,,Saima Sethi,2
26770,109193,2025-05-19,War,3,Filed,,Amjad Gondal,3
26771,133061,2025-09-04,Religious,22,Approved,2025-12-08,Bilal Riaz,1
26772,55948,2025-02-20,War,3,Denied,2025-06-23,Lubna Bukhari,0
26773,146379,2025-03-09,Ethnic,3,Approved,2025-08-05,Asad Riaz,0
26774,106244,2025-06-25,Political,43,Withdrawn,2025-10-18,Sobia Chaudhry,3
26775,113567,2025-04-24,Gender-Based,42,Approved,2025-07-22,Shazia Gondal,0
26776,86442,2025-10-24,Political,3,Under Review,,Amjad Bukhari,6
26777,86941,2025-04-16,War,17,Approved,2025-07-17,Tariq Mahmood,5
26778,65269,2025-07-27,War,3,Approved,2025-10-21,Tahira Paracha,0
26779,3406,2025-12-21,Persecution,1,Under Review,,Lubna Mahmood,1
26780,143643,2025-01-24,Political,16,Filed,,Irfan Paracha,4
26781,18432,2025-03-12,Political,16,Under Review,,Tahira Lodhi,0
26782,16293,2025-07-27,Persecution,3,Denied,2025-10-02,Nadia Mahmood,2
26783,69350,2025-11-14,Ethnic,3,Under Review,,Sobia Gondal,2
26784,143758,2025-06-18,Persecution,19,Approved,2025-12-13,Kamran Riaz,2
26785,116979,2025-06-09,Persecution,3,Under Review,,Sobia Mahmood,1
26786,111718,2025-10-17,Political,3,Under Review,,Fahad Sethi,1
26787,66513,2025-05-18,War,16,Approved,2025-08-11,Zafar Bukhari,1
26788,147869,2025-01-15,Political,3,Under Review,,Samina Sethi,2
26789,124864,2025-12-06,War,3,Interview Scheduled,,Asad Chaudhry,0
26790,140300,2025-07-13,Persecution,3,Denied,2025-12-15,Uzma Lodhi,0
26791,85616,2025-04-22,Religious,42,Under Review,,Nadia Paracha,1
26792,54162,2025-05-23,War,23,Under Review,,Saima Syed,3
26793,84387,2025-12-15,Persecution,41,Under Review,,Tahira Lodhi,2
26794,78587,2025-09-02,Persecution,22,Under Review,,Hina Paracha,1
26795,748,2025-07-04,Political,3,Approved,2025-11-07,Fahad Akhtar,1
26796,24727,2025-04-25,Persecution,3,Interview Scheduled,,Zafar Chaudhry,0
26797,10381,2025-09-15,Persecution,19,Under Review,,Naveed Sethi,2
26798,33947,2025-06-06,Religious,42,Under Review,,Shazia Riaz,2
26799,16864,2025-06-03,Persecution,21,Under Review,,Uzma Chaudhry,3
26800,131313,2025-05-26,Political,3,Under Review,,Kamran Gondal,1
26801,74371,2025-12-05,War,16,Under Review,,Saima Akhtar,4
26802,23509,2025-08-11,Political,16,Interview Scheduled,,Waqas Bukhari,2
26803,145887,2025-12-04,Persecution,16,Interview Scheduled,,Hina Chaudhry,1
26804,52473,2025-09-28,War,18,Interview Scheduled,,Waqas Mahmood,0
26805,108545,2025-05-26,War,3,Interview Scheduled,,Sobia Gondal,0
26806,97408,2025-03-23,Ethnic,22,Denied,2025-07-17,Asad Riaz,0
26807,129558,2025-01-17,Other,3,Approved,2025-04-12,Asad Mahmood,0
26808,87684,2025-04-01,Persecution,16,Denied,2025-08-02,Bilal Gondal,1
26809,115145,2025-07-28,Religious,22,Approved,2025-12-29,Hina Paracha,3
26810,140854,2025-10-24,Persecution,48,Under Review,,Hina Bukhari,1
26811,123281,2025-06-16,Religious,17,Approved,2025-07-17,Naveed Riaz,3
26812,86110,2025-08-11,War,3,Denied,2025-12-10,Shazia Sethi,3
26813,6724,2025-07-22,War,16,Under Review,,Naveed Sethi,2
26814,139467,2025-09-05,War,3,Under Review,,Tahira Bukhari,0
26815,132786,2025-06-08,Persecution,18,Approved,2025-09-01,Kamran Lodhi,4
26816,59118,2025-01-01,Persecution,3,Interview Scheduled,,Saima Sethi,0
26817,47824,2025-12-18,War,3,Under Review,,Sobia Paracha,0
26818,111113,2025-02-05,Political,3,Under Review,,Tahira Chaudhry,1
26819,134272,2025-09-12,Persecution,30,Under Review,,Bilal Paracha,0
26820,99802,2025-06-25,Political,22,Interview Scheduled,,Zafar Chaudhry,1
26821,62344,2025-12-28,Political,3,Under Review,,Lubna Chaudhry,0
26822,28748,2025-10-04,Political,16,Filed,,Samina Bukhari,3
26823,60495,2025-05-16,War,3,Approved,2025-10-11,Zafar Akhtar,2
26824,22914,2025-12-12,Persecution,41,Under Review,,Hina Lodhi,2
26825,144717,2025-06-21,Ethnic,3,Denied,2025-08-17,Samina Mahmood,4
26826,44426,2025-02-17,Religious,48,Denied,2025-07-27,Fahad Lodhi,0
26827,25199,2025-03-25,Political,16,Interview Scheduled,,Tahira Akhtar,3
26828,63814,2025-11-09,War,17,Interview Scheduled,,Samina Syed,0
26829,10302,2025-04-27,War,16,Interview Scheduled,,Asad Lodhi,2
26830,47475,2025-01-09,Persecution,3,Approved,2025-02-08,Saima Sethi,0
26831,47399,2025-10-25,Religious,19,Interview Scheduled,,Waqas Bukhari,0
26832,98074,2025-11-27,War,19,Under Review,,Rashid Sethi,0
26833,128389,2025-07-25,War,6,Filed,,Kamran Lodhi,0
26834,98922,2025-03-21,Religious,17,Appealed,2025-07-12,Amjad Riaz,1
26835,39879,2025-02-04,Persecution,3,Denied,2025-05-05,Zafar Sethi,2
26836,56128,2025-01-04,Ethnic,17,Filed,,Irfan Chaudhry,0
26837,13685,2025-01-28,Religious,16,Denied,2025-04-02,Nadia Sethi,0
26838,20174,2025-06-05,War,22,Filed,,Kamran Chaudhry,1
26839,50083,2025-07-25,Gender-Based,3,Withdrawn,2025-12-29,Naveed Mahmood,1
26840,83411,2025-01-09,Persecution,16,Interview Scheduled,,Sobia Lodhi,2
26841,87864,2025-09-22,Persecution,19,Appealed,2025-10-27,Waqas Mahmood,1
26842,89590,2025-05-13,Persecution,7,Approved,2025-07-02,Hina Riaz,1
26843,27714,2025-03-19,Religious,42,Approved,2025-06-07,Amjad Akhtar,5
26844,102518,2025-09-08,Gender-Based,19,Denied,2025-11-11,Hina Mahmood,0
26845,129490,2025-01-06,War,23,Denied,2025-04-26,Zafar Akhtar,1
26846,117895,2025-07-03,Religious,3,Withdrawn,2025-11-16,Bilal Sethi,2
26847,24194,2025-12-04,Persecution,22,Under Review,,Samina Bukhari,0
26848,66409,2025-02-13,War,19,Appealed,2025-04-05,Hina Syed,1
26849,93712,2025-11-25,Persecution,3,Under Review,,Fahad Gondal,2
26850,84338,2025-07-23,Political,3,Under Review,,Lubna Gondal,1
26851,106335,2025-02-02,Religious,3,Denied,2025-05-09,Tahira Gondal,2
26852,80822,2025-05-03,Persecution,22,Approved,2025-07-08,Uzma Syed,1
26853,68036,2025-10-09,Other,17,Under Review,,Naveed Paracha,0
26854,87208,2025-11-23,Ethnic,23,Under Review,,Asad Lodhi,1
26855,103135,2025-12-25,Political,3,Filed,,Tariq Chaudhry,3
26856,7956,2025-05-18,Persecution,1,Appealed,2025-06-30,Hina Mahmood,3
26857,90884,2025-11-07,War,17,Under Review,,Fahad Lodhi,2
26858,87662,2025-05-11,War,3,Approved,2025-09-25,Saima Bukhari,3
26859,84806,2025-11-09,Persecution,3,Filed,,Saima Paracha,1
26860,101553,2025-11-04,Ethnic,22,Under Review,,Sobia Lodhi,1
26861,90988,2025-01-21,War,3,Appealed,2025-06-15,Saima Chaudhry,1
26862,67002,2025-03-14,Political,3,Denied,2025-07-30,Waqas Syed,6
26863,104481,2025-01-22,War,3,Under Review,,Naveed Mahmood,1
26864,119170,2025-09-22,War,3,Denied,2025-12-06,Kamran Mahmood,2
26865,34267,2025-10-11,War,1,Denied,2025-12-29,Asad Lodhi,0
26866,64962,2025-07-17,Ethnic,3,Approved,2025-10-24,Sobia Mahmood,2
26867,111525,2025-08-28,Ethnic,17,Appealed,2025-10-09,Tahira Chaudhry,1
26868,20583,2025-07-16,War,3,Approved,2025-11-28,Fahad Paracha,4
26869,69555,2025-05-11,Political,3,Appealed,2025-11-02,Tariq Sethi,4
26870,132719,2025-11-10,Religious,17,Under Review,,Irfan Bukhari,0
26871,128017,2025-08-08,Persecution,22,Under Review,,Irfan Akhtar,3
26872,129633,2025-11-04,Ethnic,17,Filed,,Shazia Lodhi,1
26873,44700,2025-03-17,Persecution,22,Under Review,,Sobia Gondal,1
26874,96452,2025-05-21,Religious,3,Approved,2025-06-29,Saima Sethi,3
26875,88277,2025-09-22,Political,1,Filed,,Kamran Paracha,2
26876,73609,2025-04-10,War,3,Filed,,Samina Riaz,0
26877,109097,2025-04-13,Persecution,3,Under Review,,Samina Mahmood,4
26878,29607,2025-02-19,Ethnic,1,Denied,2025-04-08,Samina Akhtar,1
26879,26052,2025-01-15,Religious,3,Approved,2025-07-03,Bilal Syed,0
26880,56626,2025-12-18,War,19,Under Review,,Irfan Paracha,3
26881,121554,2025-04-28,Religious,16,Approved,2025-07-18,Asad Paracha,0
26882,50054,2025-12-09,Ethnic,3,Under Review,,Kamran Syed,0
26883,23317,2025-06-06,Gender-Based,19,Denied,2025-10-11,Asad Paracha,1
26884,56352,2025-09-21,War,3,Under Review,,Lubna Riaz,0
26885,138792,2025-05-20,Gender-Based,3,Approved,2025-07-04,Sobia Syed,1
26886,131761,2025-03-16,War,3,Approved,2025-05-16,Rashid Chaudhry,0
26887,136334,2025-02-22,War,41,Appealed,2025-08-21,Zafar Gondal,3
26888,79908,2025-09-01,Persecution,23,Interview Scheduled,,Kamran Gondal,3
26889,125413,2025-06-17,Ethnic,18,Appealed,2025-09-01,Bilal Riaz,1
26890,19703,2025-01-08,War,3,Appealed,2025-02-19,Waqas Bukhari,1
26891,57071,2025-01-07,War,19,Interview Scheduled,,Tariq Mahmood,0
26892,142450,2025-10-06,Political,1,Appealed,2025-12-28,Saima Sethi,0
26893,119807,2025-01-18,Ethnic,17,Appealed,2025-07-14,Waqas Bukhari,3
26894,115641,2025-04-24,Persecution,3,Under Review,,Lubna Chaudhry,0
26895,21348,2025-08-20,Persecution,1,Under Review,,Saima Mahmood,2
26896,17961,2025-10-11,Ethnic,18,Under Review,,Shazia Chaudhry,1
26897,73077,2025-10-15,War,3,Under Review,,Naveed Chaudhry,2
26898,89078,2025-05-09,Political,3,Approved,2025-08-21,Fahad Sethi,0
26899,138708,2025-07-11,Religious,3,Under Review,,Naveed Akhtar,0
26900,38384,2025-04-09,Political,3,Filed,,Kamran Riaz,1
26901,103155,2025-11-10,Religious,19,Under Review,,Hina Akhtar,2
26902,16587,2025-01-16,War,3,Approved,2025-06-09,Waqas Gondal,3
26903,105848,2025-06-02,Persecution,17,Denied,2025-09-21,Shazia Bukhari,1
26904,128152,2025-01-05,War,42,Interview Scheduled,,Tahira Chaudhry,1
26905,113306,2025-01-25,Ethnic,18,Under Review,,Bilal Akhtar,0
26906,75247,2025-04-26,Persecution,1,Interview Scheduled,,Kamran Bukhari,3
26907,25929,2025-04-14,Political,3,Interview Scheduled,,Irfan Gondal,0
26908,80520,2025-05-03,Political,3,Under Review,,Asad Chaudhry,0
26909,75818,2025-09-17,War,16,Under Review,,Bilal Lodhi,1
26910,54996,2025-05-05,Ethnic,3,Appealed,2025-10-18,Hina Riaz,1
26911,113392,2025-07-02,Ethnic,22,Withdrawn,2025-09-30,Uzma Riaz,1
26912,119404,2025-08-10,Political,3,Approved,2025-11-13,Lubna Bukhari,2
26913,111737,2025-10-28,Persecution,3,Filed,,Fahad Gondal,4
26914,55055,2025-07-21,Gender-Based,22,Filed,,Tariq Gondal,4
26915,32050,2025-12-03,War,18,Under Review,,Lubna Gondal,2
26916,43933,2025-03-20,Political,3,Approved,2025-09-04,Naveed Lodhi,3
26917,88125,2025-07-05,Religious,17,Under Review,,Tahira Riaz,5
26918,99666,2025-04-10,Persecution,1,Under Review,,Nadia Gondal,1
26919,45778,2025-05-13,War,19,Appealed,2025-10-12,Zafar Gondal,1
26920,26709,2025-06-28,War,16,Approved,2025-11-13,Sobia Lodhi,1
26921,117407,2025-12-03,War,3,Under Review,,Nadia Bukhari,0
26922,90748,2025-09-26,Gender-Based,2,Under Review,,Irfan Sethi,3
26923,105718,2025-04-08,Persecution,3,Approved,2025-07-31,Zafar Paracha,2
26924,112232,2025-04-15,War,48,Appealed,2025-07-26,Uzma Chaudhry,2
26925,147040,2025-04-04,Political,23,Under Review,,Rashid Riaz,1
26926,136854,2025-02-06,War,19,Under Review,,Amjad Sethi,5
26927,59781,2025-08-16,Gender-Based,1,Denied,2025-11-27,Asad Riaz,5
26928,143400,2025-08-28,Other,3,Appealed,2025-12-24,Sobia Mahmood,5
26929,46577,2025-08-12,Religious,3,Under Review,,Bilal Riaz,1
26930,94602,2025-08-28,Political,3,Filed,,Kamran Riaz,6
26931,87401,2025-06-16,War,16,Appealed,2025-10-26,Saima Paracha,0
26932,60733,2025-04-28,Persecution,19,Interview Scheduled,,Kamran Chaudhry,4
26933,48329,2025-05-28,Religious,42,Denied,2025-09-23,Tariq Paracha,2
26934,102429,2025-10-21,Persecution,41,Denied,2025-12-21,Tahira Lodhi,1
26935,10142,2025-04-03,Persecution,28,Under Review,,Samina Akhtar,2
26936,14338,2025-07-03,Persecution,16,Denied,2025-12-06,Tariq Bukhari,1
26937,33546,2025-03-21,Religious,17,Filed,,Uzma Gondal,0
26938,22814,2025-06-11,Political,42,Appealed,2025-08-02,Saima Chaudhry,0
26939,51848,2025-12-28,Gender-Based,23,Under Review,,Saima Mahmood,1
26940,109113,2025-04-01,Ethnic,17,Denied,2025-06-16,Sobia Lodhi,2
26941,44890,2025-02-18,Other,3,Under Review,,Shazia Riaz,1
26942,118450,2025-03-01,War,18,Approved,2025-05-02,Rashid Gondal,0
26943,116090,2025-02-26,Ethnic,19,Under Review,,Amjad Paracha,2
26944,12488,2025-05-22,Political,3,Under Review,,Asad Riaz,1
26945,147807,2025-01-04,War,26,Denied,2025-05-10,Rashid Mahmood,1
26946,88472,2025-02-02,Political,3,Under Review,,Shazia Chaudhry,2
26947,13022,2025-11-01,Persecution,3,Under Review,,Sobia Gondal,0
26948,53839,2025-06-08,Political,3,Under Review,,Nadia Lodhi,1
26949,134214,2025-07-18,Political,3,Interview Scheduled,,Rashid Gondal,2
26950,59309,2025-07-06,War,1,Under Review,,Rashid Paracha,3
26951,149682,2025-09-21,Persecution,3,Approved,2025-12-22,Sobia Lodhi,1
26952,80317,2025-12-10,Ethnic,1,Under Review,,Irfan Chaudhry,0
26953,75935,2025-07-20,Religious,6,Withdrawn,2025-09-27,Nadia Riaz,1
26954,113095,2025-11-17,Political,42,Under Review,,Hina Lodhi,4
26955,126367,2025-07-02,Persecution,16,Denied,2025-09-24,Waqas Mahmood,0
26956,21646,2025-07-13,Ethnic,3,Denied,2025-12-25,Irfan Riaz,1
26957,74880,2025-03-16,Ethnic,22,Under Review,,Amjad Mahmood,2
26958,42446,2025-09-22,War,3,Approved,2025-12-21,Shazia Akhtar,2
26959,104037,2025-07-17,Religious,3,Withdrawn,2025-10-25,Rashid Riaz,0
26960,109281,2025-07-23,Persecution,3,Under Review,,Tahira Paracha,0
26961,37824,2025-02-26,Ethnic,18,Filed,,Kamran Gondal,2
26962,44124,2025-11-04,War,42,Filed,,Irfan Chaudhry,3
26963,95996,2025-09-23,Persecution,3,Under Review,,Lubna Paracha,2
26964,2517,2025-11-12,Religious,17,Under Review,,Asad Mahmood,2
26965,75900,2025-06-24,War,19,Approved,2025-09-30,Saima Sethi,3
26966,118696,2025-04-14,War,19,Filed,,Bilal Gondal,1
26967,95052,2025-10-07,Religious,19,Under Review,,Uzma Chaudhry,2
26968,105566,2025-12-26,Persecution,3,Under Review,,Saima Sethi,2
26969,91979,2025-10-26,Gender-Based,1,Filed,,Amjad Mahmood,1
26970,108814,2025-08-14,Religious,17,Approved,2025-10-24,Saima Bukhari,2
26971,121936,2025-10-21,Political,16,Under Review,,Waqas Riaz,4
26972,101822,2025-01-15,Political,17,Denied,2025-06-11,Saima Chaudhry,1
26973,114782,2025-10-11,Political,3,Denied,2025-11-25,Fahad Mahmood,0
26974,15320,2025-07-15,Other,5,Under Review,,Fahad Paracha,4
26975,37542,2025-01-07,Persecution,3,Denied,2025-04-02,Hina Riaz,0
26976,138585,2025-07-22,War,3,Denied,2025-12-14,Zafar Akhtar,1
26977,66070,2025-06-06,Political,3,Appealed,2025-11-10,Hina Sethi,0
26978,69796,2025-05-02,War,48,Approved,2025-06-10,Tariq Gondal,1
26979,34572,2025-11-08,Political,17,Approved,2025-12-26,Samina Bukhari,0
26980,5338,2025-10-14,War,42,Under Review,,Nadia Lodhi,2
26981,108677,2025-03-25,War,3,Filed,,Zafar Bukhari,1
26982,21060,2025-01-16,Political,2,Approved,2025-02-20,Lubna Bukhari,0
26983,143830,2025-08-12,Religious,3,Under Review,,Irfan Mahmood,5
26984,27999,2025-08-17,Political,3,Under Review,,Naveed Syed,0
26985,68914,2025-08-18,Ethnic,3,Appealed,2025-11-18,Tahira Bukhari,1
26986,86455,2025-05-08,War,3,Denied,2025-09-21,Sobia Paracha,2
26987,103233,2025-05-19,Ethnic,18,Under Review,,Samina Chaudhry,2
26988,71618,2025-07-18,Persecution,3,Approved,2025-09-10,Naveed Sethi,0
26989,131322,2025-07-20,Political,16,Approved,2025-08-19,Rashid Riaz,1
26990,91201,2025-07-18,War,18,Under Review,,Shazia Gondal,1
26991,108341,2025-10-15,Ethnic,1,Interview Scheduled,,Waqas Chaudhry,0
26992,81543,2025-11-28,Persecution,19,Filed,,Samina Paracha,4
26993,119080,2025-11-22,Ethnic,3,Under Review,,Bilal Chaudhry,0
26994,127941,2025-09-18,Ethnic,28,Under Review,,Saima Bukhari,1
26995,109557,2025-11-15,War,42,Under Review,,Rashid Bukhari,1
26996,97828,2025-04-22,Gender-Based,16,Under Review,,Kamran Mahmood,3
26997,139332,2025-07-28,Political,3,Withdrawn,2025-12-14,Tahira Mahmood,0
26998,14514,2025-05-11,Persecution,16,Filed,,Samina Sethi,3
26999,144200,2025-07-16,Political,3,Approved,2025-10-23,Irfan Syed,4
27000,83661,2025-11-06,Persecution,6,Under Review,,Bilal Mahmood,2
27001,99687,2025-11-04,War,3,Under Review,,Lubna Lodhi,3
27002,111226,2025-07-07,Ethnic,3,Approved,2025-08-20,Fahad Akhtar,0
27003,146626,2025-05-23,War,17,Under Review,,Sobia Akhtar,1
27004,134656,2025-02-21,Religious,19,Denied,2025-06-17,Sobia Riaz,3
27005,57091,2025-09-04,Persecution,3,Under Review,,Lubna Akhtar,1
27006,43436,2025-06-27,Religious,17,Interview Scheduled,,Shazia Gondal,2
27007,100514,2025-03-24,Other,27,Denied,2025-08-12,Amjad Akhtar,1
27008,76425,2025-04-24,Persecution,17,Interview Scheduled,,Hina Lodhi,2
27009,128147,2025-06-14,Political,3,Approved,2025-11-27,Rashid Mahmood,3
27010,136000,2025-08-15,Religious,3,Approved,2025-12-07,Nadia Akhtar,5
27011,116452,2025-03-22,Political,23,Under Review,,Samina Riaz,2
27012,140185,2025-10-23,Ethnic,3,Under Review,,Lubna Akhtar,3
27013,59859,2025-07-08,Political,3,Approved,2025-10-01,Sobia Gondal,0
27014,46138,2025-03-16,Political,3,Denied,2025-06-01,Lubna Syed,2
27015,40013,2025-09-20,War,16,Under Review,,Rashid Paracha,0
27016,125012,2025-07-16,Persecution,1,Denied,2025-09-24,Fahad Akhtar,0
27017,85995,2025-05-05,War,18,Filed,,Asad Bukhari,0
27018,38986,2025-12-14,Political,3,Under Review,,Sobia Paracha,0
27019,52899,2025-09-14,Persecution,19,Interview Scheduled,,Amjad Lodhi,0
27020,127033,2025-05-25,Political,16,Filed,,Lubna Chaudhry,3
27021,127544,2025-03-16,War,3,Denied,2025-08-08,Saima Mahmood,1
27022,7442,2025-07-09,Persecution,16,Approved,2025-09-22,Tahira Syed,2
27023,5522,2025-04-05,Ethnic,3,Approved,2025-07-24,Bilal Syed,0
