detention_id,traveler_id,facility_name,facility_country_id,intake_date,release_date,reason,removal_order_id,status
10736,32859,Torkham Border Detention Facility,1,2025-11-15,,Security screening,3163,Active
10737,15078,"Immigration Holding Facility, Jinnah Airport",1,2025-02-10,2025-02-17,Document verification,,Released
10738,77629,"FIA Detention Centre, Lahore",1,2025-07-23,2025-08-22,Security screening,1617,Released
10739,2528,"FIA Detention Centre, Lahore",1,2025-05-05,2025-05-19,Security screening,5808,Deported
10740,85849,"FIA Detention Centre, Islamabad",1,2025-12-04,2025-12-18,Pending deportation,6346,Deported
10741,117885,"FIA Detention Centre, Lahore",1,2025-06-10,2025-07-10,Pending deportation,114,Deported
10742,2543,"FIA Detention Centre, Karachi",1,2025-09-09,2025-09-12,Pending deportation,2956,Deported
10743,93533,"UNHCR Transit Centre, Peshawar",1,2025-10-02,2025-10-16,Pending deportation,6756,Transferred
10744,129908,"FIA Detention Centre, Karachi",1,2025-05-18,2025-06-01,Pending deportation,8109,Released
10745,96199,"Balochistan Repatriation Centre, Quetta",1,2025-04-26,2025-04-29,Security screening,6870,Released
10746,114606,"UNHCR Transit Centre, Peshawar",1,2025-09-15,2025-09-29,Document verification,,Deported
10747,49513,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-12-22,,Pending deportation,862,Active
10748,23162,"FIA Detention Centre, Islamabad",1,2025-07-10,2025-10-08,Security screening,9589,Released
10749,63099,"Transit Holding Centre, Quetta",1,2025-01-24,2025-03-25,Pending deportation,14911,Released
10750,85820,"Immigration Holding Facility, Islamabad Airport",1,2025-07-21,2025-07-24,Pending deportation,,Released
10751,132281,Chaman Border Detention Facility,1,2025-02-24,2025-03-03,Security screening,,Deported
10752,66599,"Foreigners Registration Centre, Peshawar",1,2025-03-25,2025-04-24,Identity verification,,Released
10753,89081,"Transit Holding Centre, Quetta",1,2025-02-26,2025-03-12,Asylum processing,,Released
10754,119605,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-04-23,2025-05-23,Awaiting removal order,2333,Deported
10755,89086,"UNHCR Transit Centre, Peshawar",1,2025-12-17,,Security screening,780,Active
10756,87005,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-11-05,2025-12-05,Security screening,10844,Released
10757,10124,"FIA Detention Centre, Islamabad",1,2025-12-09,,Security screening,6706,Active
10758,132724,"Transit Holding Centre, Quetta",1,2025-06-07,2025-07-07,Identity verification,,Deported
10759,58799,"UNHCR Transit Centre, Peshawar",1,2025-07-21,2025-08-20,Awaiting removal order,2025,Deported
10760,117948,"Foreigners Registration Centre, Peshawar",1,2025-04-03,2025-04-10,Border apprehension,,Deported
10761,58260,Chaman Border Detention Facility,1,2025-08-16,,Pending deportation,12166,Active
10762,104807,"Foreigners Registration Centre, Peshawar",1,2025-06-23,2025-06-26,Pending deportation,2731,Deported
10763,115123,"Foreigners Registration Centre, Peshawar",1,2025-05-24,2025-06-23,Pending deportation,2346,Released
10764,138468,"UNHCR Transit Centre, Peshawar",1,2025-06-07,2025-06-08,Asylum processing,,Transferred
10765,131503,"Immigration Holding Facility, Jinnah Airport",1,2025-05-27,2025-05-28,Border apprehension,,Released
10766,35197,"Balochistan Repatriation Centre, Quetta",1,2025-10-04,2025-10-11,Security screening,9217,Deported
10767,75182,"FIA Detention Centre, Karachi",1,2025-01-19,2025-03-20,Security screening,4152,Released
10768,139667,"FIA Detention Centre, Islamabad",1,2025-01-09,2025-01-10,Pending deportation,13573,Transferred
10769,81870,"FIA Detention Centre, Islamabad",1,2025-07-23,2025-07-26,Trafficking investigation,,Transferred
10770,148121,"FIA Detention Centre, Karachi",1,2025-04-13,2025-04-27,Asylum processing,,Transferred
10771,139323,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-11-03,2025-11-10,Pending deportation,10649,Deported
10772,26137,Chaman Border Detention Facility,1,2025-10-02,2025-12-31,Security screening,694,Deported
10773,15972,"Immigration Holding Facility, Islamabad Airport",1,2025-07-07,,Identity verification,,Active
10774,3438,"Immigration Holding Facility, Jinnah Airport",1,2025-12-18,2025-12-21,Border apprehension,,Released
10775,79951,"FIA Detention Centre, Lahore",1,2025-07-08,2025-07-22,Pending deportation,1093,Deported
10776,55532,"UNHCR Transit Centre, Peshawar",1,2025-04-19,2025-06-18,Awaiting removal order,1345,Deported
10777,90656,"FIA Detention Centre, Karachi",1,2025-01-28,2025-01-31,Pending deportation,8591,Transferred
10778,19030,"Foreigners Registration Centre, Peshawar",1,2025-05-12,2025-05-26,Document verification,,Deported
10779,48385,"FIA Detention Centre, Karachi",1,2025-01-14,2025-01-21,Border apprehension,,Deported
10780,7916,Chaman Border Detention Facility,1,2025-09-22,2025-09-25,Pending deportation,,Released
10781,51471,"FIA Detention Centre, Lahore",1,2025-07-25,,Security screening,,Active
10782,9126,"UNHCR Transit Centre, Peshawar",1,2025-05-08,2025-05-09,Criminal investigation,,Released
10783,77167,"Foreigners Registration Centre, Peshawar",1,2025-03-25,,Pending deportation,3718,Active
10784,138991,"FIA Detention Centre, Lahore",1,2025-02-09,2025-05-10,Pending deportation,14485,Transferred
10785,80474,"FIA Detention Centre, Islamabad",1,2025-06-18,,Pending deportation,4166,Active
10786,76941,"Foreigners Registration Centre, Peshawar",1,2025-05-15,2025-05-18,Security screening,11311,Deported
10787,13060,"Immigration Holding Facility, Jinnah Airport",1,2025-02-14,2025-03-16,Awaiting removal order,13021,Released
10788,147093,"Balochistan Repatriation Centre, Quetta",1,2025-09-12,2025-12-11,Border apprehension,,Deported
10789,87548,"UNHCR Transit Centre, Peshawar",1,2025-03-08,2025-03-09,Asylum processing,,Deported
10790,10619,"Foreigners Registration Centre, Peshawar",1,2025-08-16,2025-08-30,Border apprehension,,Released
10791,12851,"FIA Detention Centre, Karachi",1,2025-08-25,2025-08-28,Awaiting removal order,12611,Released
10792,20217,"FIA Detention Centre, Karachi",1,2025-06-05,2025-06-08,Security screening,8911,Released
10793,7271,"FIA Detention Centre, Islamabad",1,2025-09-28,2025-12-27,Security screening,1518,Deported
10794,6611,Chaman Border Detention Facility,1,2025-05-06,,Criminal investigation,,Active
10795,32108,"Immigration Holding Facility, Jinnah Airport",1,2025-03-03,2025-03-06,Security screening,11760,Deported
10796,40495,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-04-25,2025-05-25,Security screening,7082,Deported
10797,49885,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-06-08,2025-06-22,Security screening,2714,Released
10798,29442,Torkham Border Detention Facility,1,2025-04-19,2025-04-26,Awaiting removal order,7840,Deported
10799,142352,"Immigration Holding Facility, Jinnah Airport",1,2025-11-13,2025-11-16,Pending deportation,,Transferred
10800,28815,"Balochistan Repatriation Centre, Quetta",1,2025-03-08,2025-03-15,Pending deportation,11218,Deported
10801,76417,"UNHCR Transit Centre, Peshawar",1,2025-12-01,2025-12-31,Pending deportation,1461,Transferred
10802,71075,"Immigration Holding Facility, Islamabad Airport",1,2025-03-22,2025-03-25,Awaiting removal order,334,Released
10803,126681,"Foreigners Registration Centre, Peshawar",1,2025-06-07,2025-06-08,Awaiting removal order,8086,Deported
10804,70471,"Immigration Holding Facility, Islamabad Airport",1,2025-12-05,,Security screening,1968,Active
10805,3418,"Immigration Holding Facility, Islamabad Airport",1,2025-12-18,,Awaiting removal order,4242,Active
10806,8916,"Transit Holding Centre, Quetta",1,2025-07-27,2025-07-28,Awaiting removal order,633,Released
10807,148133,"Foreigners Registration Centre, Peshawar",1,2025-06-03,2025-07-03,Security screening,8620,Transferred
10808,59259,Chaman Border Detention Facility,1,2025-12-23,2025-12-30,Document verification,,Released
10809,14663,"Transit Holding Centre, Quetta",1,2025-01-11,2025-01-25,Awaiting removal order,9690,Released
10810,80777,"FIA Detention Centre, Karachi",1,2025-03-15,2025-03-18,Security screening,511,Released
10811,16773,"Balochistan Repatriation Centre, Quetta",1,2025-12-02,2025-12-05,Awaiting removal order,1324,Deported
10812,129510,"Balochistan Repatriation Centre, Quetta",1,2025-06-27,2025-07-27,Unauthorized entry,,Deported
10813,14401,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-05-28,2025-05-29,Asylum processing,,Deported
10814,53052,"Foreigners Registration Centre, Peshawar",1,2025-10-25,2025-11-01,Document verification,,Deported
10815,125151,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-09-18,2025-09-25,Awaiting removal order,10043,Released
10816,15534,"UNHCR Transit Centre, Peshawar",1,2025-04-10,,Security screening,3210,Active
10817,113622,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-05-19,2025-05-26,Awaiting removal order,2204,Transferred
10818,69479,"Balochistan Repatriation Centre, Quetta",1,2025-01-12,2025-01-19,Awaiting removal order,371,Deported
10819,133743,"FIA Detention Centre, Karachi",1,2025-08-09,2025-08-10,Awaiting removal order,5383,Released
10820,16535,"Immigration Holding Facility, Jinnah Airport",1,2025-02-10,2025-02-17,Pending deportation,370,Deported
10821,4549,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-09-20,2025-09-23,Awaiting removal order,7121,Deported
10822,528,Torkham Border Detention Facility,1,2025-12-03,2025-12-17,Pending deportation,9697,Deported
10823,58786,Chaman Border Detention Facility,1,2025-09-14,2025-09-21,Awaiting removal order,10921,Deported
10824,129081,"Immigration Holding Facility, Jinnah Airport",1,2025-12-14,2025-12-21,Awaiting removal order,660,Released
10825,120645,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-09-22,2025-10-06,Awaiting removal order,9904,Deported
10826,29607,"Immigration Holding Facility, Islamabad Airport",1,2025-10-04,2025-10-07,Pending deportation,3908,Released
10827,133693,Torkham Border Detention Facility,1,2025-01-24,2025-03-25,Asylum processing,,Deported
10828,79863,Torkham Border Detention Facility,1,2025-12-11,2025-12-18,Pending deportation,7113,Deported
10829,138385,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-12-07,,Awaiting removal order,,Active
10830,114157,"Foreigners Registration Centre, Peshawar",1,2025-10-21,2025-12-20,Awaiting removal order,12187,Deported
10831,50755,"FIA Detention Centre, Lahore",1,2025-10-06,2025-10-13,Awaiting removal order,5729,Released
10832,84664,"Immigration Holding Facility, Islamabad Airport",1,2025-07-22,2025-07-25,Security screening,14838,Released
10833,111546,"FIA Detention Centre, Karachi",1,2025-12-28,,Pending deportation,5962,Active
10834,82350,"UNHCR Transit Centre, Peshawar",1,2025-09-02,2025-09-09,Pending deportation,11405,Released
10835,15822,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-07-24,2025-07-27,Awaiting removal order,1731,Deported
10836,138693,"Balochistan Repatriation Centre, Quetta",1,2025-12-08,2025-12-22,Awaiting removal order,,Released
10837,117004,"Immigration Holding Facility, Jinnah Airport",1,2025-03-01,2025-03-15,Awaiting removal order,10973,Released
10838,126785,Chaman Border Detention Facility,1,2025-12-11,,Security screening,10270,Active
10839,75229,"Immigration Holding Facility, Jinnah Airport",1,2025-04-21,2025-07-20,Pending deportation,,Deported
10840,77246,"Immigration Holding Facility, Islamabad Airport",1,2025-12-14,2025-12-17,Trafficking investigation,,Deported
10841,1283,Chaman Border Detention Facility,1,2025-02-22,2025-03-01,Awaiting removal order,,Transferred
10842,118952,"FIA Detention Centre, Karachi",1,2025-11-14,2025-11-21,Pending deportation,8794,Transferred
10843,101237,"Balochistan Repatriation Centre, Quetta",1,2025-12-01,2025-12-08,Security screening,3804,Released
10844,49996,"UNHCR Transit Centre, Peshawar",1,2025-01-28,2025-03-29,Pending deportation,1573,Transferred
10845,59750,"UNHCR Transit Centre, Peshawar",1,2025-12-03,2025-12-04,Security screening,5861,Deported
10846,139476,"UNHCR Transit Centre, Peshawar",1,2025-09-15,2025-09-22,Pending deportation,,Released
10847,136771,"UNHCR Transit Centre, Peshawar",1,2025-07-24,2025-07-31,Identity verification,,Deported
10848,55117,"Immigration Holding Facility, Jinnah Airport",1,2025-05-13,2025-05-27,Security screening,,Released
10849,138950,"Balochistan Repatriation Centre, Quetta",1,2025-04-11,2025-04-25,Awaiting removal order,,Deported
10850,9046,"FIA Detention Centre, Lahore",1,2025-04-14,,Security screening,7499,Active
10851,149308,"FIA Detention Centre, Lahore",1,2025-04-01,2025-05-31,Pending deportation,2404,Released
10852,77546,"Immigration Holding Facility, Islamabad Airport",1,2025-11-02,,Awaiting removal order,1258,Active
10853,69484,"FIA Detention Centre, Lahore",1,2025-10-06,2025-10-13,Security screening,11908,Deported
10854,101290,Chaman Border Detention Facility,1,2025-08-15,2025-08-22,Identity verification,,Released
10855,7385,"FIA Detention Centre, Lahore",1,2025-05-21,2025-06-04,Security screening,14460,Released
10856,89233,Torkham Border Detention Facility,1,2025-02-09,2025-02-16,Unauthorized entry,,Deported
10857,18066,"FIA Detention Centre, Islamabad",1,2025-05-19,2025-05-20,Pending deportation,14958,Deported
10858,117491,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-06-01,2025-07-01,Pending deportation,14876,Deported
10859,122741,"FIA Detention Centre, Lahore",1,2025-06-25,2025-07-02,Trafficking investigation,,Deported
10860,130874,Torkham Border Detention Facility,1,2025-01-13,2025-01-16,Security screening,13252,Deported
10861,125503,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-06-17,,Security screening,,Active
10862,81065,"FIA Detention Centre, Lahore",1,2025-12-14,2025-12-17,Awaiting removal order,14817,Released
10863,951,Torkham Border Detention Facility,1,2025-09-16,2025-10-16,Security screening,1064,Released
10864,55042,"UNHCR Transit Centre, Peshawar",1,2025-01-15,2025-01-29,Security screening,9672,Released
10865,8148,"Balochistan Repatriation Centre, Quetta",1,2025-09-25,2025-10-09,Awaiting removal order,8597,Released
10866,59012,"Transit Holding Centre, Quetta",1,2025-10-27,2025-11-26,Pending deportation,7714,Deported
10867,70350,"UNHCR Transit Centre, Peshawar",1,2025-02-14,2025-02-15,Pending deportation,5490,Deported
10868,18407,"Immigration Holding Facility, Islamabad Airport",1,2025-08-15,2025-09-14,Trafficking investigation,,Released
10869,87026,"FIA Detention Centre, Islamabad",1,2025-02-16,2025-03-02,Document verification,,Deported
10870,10667,"Balochistan Repatriation Centre, Quetta",1,2025-04-15,2025-04-18,Security screening,3626,Released
10871,118804,"Immigration Holding Facility, Jinnah Airport",1,2025-11-24,2025-11-25,Security screening,11353,Deported
10872,71728,"Immigration Holding Facility, Islamabad Airport",1,2025-03-14,2025-03-28,Awaiting removal order,13293,Deported
10873,122230,"Transit Holding Centre, Quetta",1,2025-09-20,2025-10-20,Pending deportation,8001,Transferred
10874,98390,"Immigration Holding Facility, Jinnah Airport",1,2025-08-23,2025-09-06,Awaiting removal order,202,Deported
10875,112735,Torkham Border Detention Facility,1,2025-12-04,2025-12-07,Awaiting removal order,6101,Deported
10876,39509,"FIA Detention Centre, Karachi",1,2025-04-24,2025-05-24,Pending deportation,,Transferred
10877,111707,"Foreigners Registration Centre, Peshawar",1,2025-09-28,,Pending deportation,6667,Active
10878,15310,"FIA Detention Centre, Lahore",1,2025-04-25,2025-06-24,Awaiting removal order,1176,Released
10879,8541,"Balochistan Repatriation Centre, Quetta",1,2025-05-09,2025-06-08,Unauthorized entry,,Released
10880,116284,"UNHCR Transit Centre, Peshawar",1,2025-12-10,,Pending deportation,6185,Active
10881,79871,Chaman Border Detention Facility,1,2025-08-04,2025-11-02,Pending deportation,7047,Deported
10882,113583,Torkham Border Detention Facility,1,2025-12-22,2025-12-29,Awaiting removal order,8265,Deported
10883,24629,"FIA Detention Centre, Islamabad",1,2025-10-26,,Security screening,6831,Active
