offload_id,traveler_id,offload_date,port_id,reason,airline,flight_number,destination_country_id,linked_alert_id,linked_ecl_id
8071,68415,2025-10-06,3,ECL Match,flyJinnah,9P-484,32,,1014
8072,72279,2025-04-13,1,Watchlist Hit,Serene Air,ER-993,10,236,
8073,7577,2025-01-20,1,ECL Match,Gulf Air,GF-353,34,,2369
8074,68699,2025-04-08,1,Watchlist Hit,flyJinnah,9P-402,15,2713,
8075,141996,2025-06-03,1,ECL Match,Qatar Airways,QR-436,10,,1966
8076,3088,2025-07-06,2,Watchlist Hit,AirBlue,PA-360,31,464,
8077,69665,2025-03-13,4,ECL Match,flyJinnah,9P-237,10,,2380
8078,4418,2025-02-25,3,Incomplete Travel Docs,Kuwait Airways,KU-770,10,,
8079,58456,2025-09-19,6,Watchlist Hit,Gulf Air,GF-778,9,1032,
8080,126924,2025-06-27,4,Incomplete Travel Docs,AirBlue,PA-459,9,,
8081,7073,2025-11-11,4,Incomplete Travel Docs,Oman Air,WY-204,8,,
8082,121853,2025-02-19,1,Incomplete Travel Docs,Etihad Airways,EY-700,15,,
8083,6252,2025-07-03,2,Watchlist Hit,British Airways,BA-486,11,62,
8084,7239,2025-03-02,1,ECL Match,Serene Air,ER-925,15,,1137
8085,33100,2025-08-09,3,ECL Match,Air Arabia,G9-604,9,,1705
8086,122282,2025-05-15,3,Watchlist Hit,flydubai,FZ-844,32,7139,
8087,119672,2025-03-17,5,Watchlist Hit,Etihad Airways,EY-911,10,6399,
8088,90132,2025-04-02,1,ECL Match,Emirates,EK-596,8,,1937
8089,59067,2025-03-17,2,Interpol Alert,British Airways,BA-923,32,,
8090,133607,2025-11-22,3,ECL Match,Serene Air,ER-374,10,,2259
8091,41137,2025-05-07,1,Watchlist Hit,Qatar Airways,QR-437,33,3544,
8092,133404,2025-05-08,3,ECL Match,AirBlue,PA-237,34,,317
8093,127673,2025-10-17,1,Airline Refusal,Qatar Airways,QR-468,35,,
8094,38550,2025-07-03,4,ECL Match,Kuwait Airways,KU-308,34,,710
8095,2253,2025-04-20,8,Watchlist Hit,PIA,PK-728,10,5661,
8096,142224,2025-07-02,2,ECL Match,flydubai,FZ-266,32,,2670
8097,42019,2025-04-13,4,Watchlist Hit,Qatar Airways,QR-966,33,5751,
8098,74548,2025-05-25,4,Incomplete Travel Docs,flydubai,FZ-726,10,,
8099,74404,2025-07-27,2,ECL Match,Saudi Airlines,SV-979,33,,65
8100,133359,2025-10-08,3,Watchlist Hit,Kuwait Airways,KU-327,9,2992,
8101,138432,2025-10-07,4,ECL Match,Turkish Airlines,TK-324,31,,1057
8102,34941,2025-05-11,2,Suspicious Behavior,British Airways,BA-289,7,,
8103,64668,2025-08-08,6,Watchlist Hit,Turkish Airlines,TK-368,10,1492,
8104,11589,2025-10-12,8,ECL Match,British Airways,BA-303,33,,2538
8105,127742,2025-03-13,4,Watchlist Hit,Gulf Air,GF-444,10,6973,
8106,78199,2025-05-07,4,Incomplete Travel Docs,flydubai,FZ-574,10,,
8107,143397,2025-06-07,8,Other,PIA,PK-544,10,,
8108,78173,2025-12-18,4,Watchlist Hit,Gulf Air,GF-709,10,3213,
8109,66136,2025-06-17,3,Invalid Documents,Air Arabia,G9-832,32,,
8110,83577,2025-06-09,8,Watchlist Hit,AirBlue,PA-209,33,5924,
8111,384,2025-02-13,2,Interpol Alert,Turkish Airlines,TK-609,10,,
8112,137019,2025-07-15,6,Interpol Alert,Etihad Airways,EY-726,12,,
8113,27708,2025-05-14,3,Airline Refusal,Gulf Air,GF-263,10,,
8114,100332,2025-05-24,2,ECL Match,Emirates,EK-121,33,,2478
8115,145296,2025-02-10,1,Invalid Documents,Air Arabia,G9-876,5,,
8116,131107,2025-11-22,1,Watchlist Hit,Saudi Airlines,SV-525,34,5015,
8117,65971,2025-09-07,3,Incomplete Travel Docs,Emirates,EK-218,31,,
8118,68956,2025-04-17,1,Incomplete Travel Docs,Gulf Air,GF-570,8,,
8119,4671,2025-12-25,3,Interpol Alert,Turkish Airlines,TK-933,33,5065,
8120,31710,2025-09-24,3,Court Order,AirBlue,PA-269,15,,
8121,8791,2025-12-12,2,Watchlist Hit,Qatar Airways,QR-398,31,124,
8122,38267,2025-09-03,3,Watchlist Hit,Serene Air,ER-680,34,760,
8123,72312,2025-02-17,5,Incomplete Travel Docs,Saudi Airlines,SV-756,31,,
8124,28032,2025-02-17,4,ECL Match,British Airways,BA-430,11,,2824
8125,4823,2025-08-21,1,Invalid Documents,Emirates,EK-369,12,,
8126,141662,2025-05-04,3,Other,Kuwait Airways,KU-151,15,,
8127,1497,2025-05-23,1,ECL Match,British Airways,BA-697,34,,68
8128,115129,2025-11-04,2,Watchlist Hit,flyJinnah,9P-926,10,4485,
8129,12304,2025-08-07,1,Court Order,flydubai,FZ-414,15,3488,
8130,105753,2025-06-26,2,ECL Match,Gulf Air,GF-594,8,,1207
8131,29386,2025-01-27,8,Interpol Alert,Serene Air,ER-252,12,,
8132,25119,2025-09-21,3,ECL Match,British Airways,BA-163,9,,1552
8133,65551,2025-03-14,3,ECL Match,Oman Air,WY-867,10,,2541
8134,72720,2025-01-08,1,Invalid Documents,flydubai,FZ-902,9,,
8135,145193,2025-05-05,3,ECL Match,flyJinnah,9P-479,31,,1747
8136,121919,2025-07-15,2,ECL Match,PIA,PK-892,31,,554
8137,142806,2025-10-02,1,ECL Match,PIA,PK-573,7,,888
8138,138248,2025-06-28,3,Court Order,Gulf Air,GF-221,10,396,
8139,313,2025-12-25,3,Watchlist Hit,Qatar Airways,QR-915,13,3035,
8140,86958,2025-05-06,1,Interpol Alert,flyJinnah,9P-211,8,,
8141,120249,2025-12-16,2,ECL Match,flyJinnah,9P-422,9,,1944
8142,148923,2025-10-14,3,Other,Qatar Airways,QR-499,13,,
8143,44599,2025-08-07,1,ECL Match,flyJinnah,9P-150,32,,960
8144,136487,2025-10-08,3,ECL Match,Oman Air,WY-749,9,,377
8145,72739,2025-03-23,2,Other,Air Arabia,G9-920,31,,
8146,89441,2025-08-27,5,ECL Match,Serene Air,ER-723,34,,1975
8147,91176,2025-12-21,2,Incomplete Travel Docs,Gulf Air,GF-752,10,,
8148,1069,2025-03-14,4,Watchlist Hit,PIA,PK-960,31,1431,
8149,114969,2025-12-18,2,Interpol Alert,flyJinnah,9P-861,5,7814,
8150,149566,2025-04-17,4,Suspicious Behavior,Saudi Airlines,SV-511,31,,
8151,55277,2025-02-28,2,Watchlist Hit,Turkish Airlines,TK-702,8,4394,
8152,17744,2025-03-11,4,Suspicious Behavior,Emirates,EK-946,34,,
8153,46834,2025-11-15,4,Airline Refusal,Air Arabia,G9-387,31,,
8154,29964,2025-04-11,3,Airline Refusal,AirBlue,PA-597,8,,
8155,92255,2025-01-21,6,Interpol Alert,Qatar Airways,QR-545,34,,
8156,93405,2025-06-03,2,Suspicious Behavior,Etihad Airways,EY-222,31,,
8157,221,2025-02-06,3,Incomplete Travel Docs,Kuwait Airways,KU-139,11,,
8158,18441,2025-08-09,3,Interpol Alert,AirBlue,PA-646,8,,
8159,6507,2025-02-23,4,Watchlist Hit,Saudi Airlines,SV-354,9,3970,
8160,66593,2025-04-25,5,ECL Match,Serene Air,ER-760,8,,2139
8161,32225,2025-07-06,3,ECL Match,Saudi Airlines,SV-220,9,,1124
8162,64073,2025-03-17,1,ECL Match,Kuwait Airways,KU-653,11,,1777
8163,92634,2025-09-12,1,ECL Match,Qatar Airways,QR-594,32,,140
8164,68020,2025-07-10,4,Watchlist Hit,Oman Air,WY-755,34,3741,
8165,118212,2025-12-03,3,ECL Match,Qatar Airways,QR-643,5,,1388
8166,22075,2025-07-23,3,Court Order,Qatar Airways,QR-506,10,791,
8167,20065,2025-03-08,2,Court Order,Turkish Airlines,TK-332,8,,
8168,92689,2025-03-07,1,Invalid Documents,Emirates,EK-860,9,,
8169,47397,2025-08-11,3,ECL Match,flyJinnah,9P-509,7,,2102
8170,47185,2025-01-28,2,Watchlist Hit,Serene Air,ER-563,13,3129,
8171,124414,2025-06-03,2,Court Order,Air Arabia,G9-782,8,2566,
8172,123307,2025-08-19,2,Court Order,Gulf Air,GF-224,10,,
8173,83562,2025-05-24,8,ECL Match,Saudi Airlines,SV-894,33,,1467
8174,76565,2025-11-19,2,Watchlist Hit,AirBlue,PA-912,9,203,
8175,38552,2025-07-14,1,Other,Saudi Airlines,SV-749,31,,
8176,117603,2025-01-10,6,ECL Match,AirBlue,PA-384,10,,288
8177,33491,2025-04-16,6,Watchlist Hit,Serene Air,ER-291,35,6719,
8178,127195,2025-01-07,1,Incomplete Travel Docs,Emirates,EK-903,34,,
8179,4865,2025-03-13,3,Invalid Documents,Emirates,EK-766,8,,
8180,100385,2025-08-25,1,ECL Match,Kuwait Airways,KU-680,32,,511
8181,66161,2025-01-17,3,Watchlist Hit,Air Arabia,G9-666,31,1152,
8182,122641,2025-07-12,2,Airline Refusal,AirBlue,PA-655,15,,
8183,100813,2025-10-05,4,Incomplete Travel Docs,flyJinnah,9P-977,7,,
8184,85235,2025-07-21,2,Incomplete Travel Docs,Air Arabia,G9-458,7,,
8185,66490,2025-08-18,5,ECL Match,AirBlue,PA-995,10,,76
8186,16122,2025-06-25,8,ECL Match,AirBlue,PA-239,31,,1314
8187,89547,2025-03-17,4,Watchlist Hit,Serene Air,ER-319,31,1277,
8188,43447,2025-01-13,8,Suspicious Behavior,Serene Air,ER-858,5,,
8189,94591,2025-09-07,2,Court Order,Serene Air,ER-171,7,3079,
8190,75723,2025-08-28,1,Watchlist Hit,AirBlue,PA-608,7,3039,
8191,60670,2025-12-27,8,Watchlist Hit,Gulf Air,GF-537,7,6864,
8192,4463,2025-01-20,2,Interpol Alert,Etihad Airways,EY-117,35,,
8193,57654,2025-05-04,1,ECL Match,Kuwait Airways,KU-369,10,,987
8194,130359,2025-10-23,3,Other,Serene Air,ER-838,8,,
8195,89375,2025-03-20,1,Suspicious Behavior,AirBlue,PA-185,10,,
8196,69911,2025-08-24,1,Suspicious Behavior,Kuwait Airways,KU-850,9,,
8197,119120,2025-04-25,3,ECL Match,flyJinnah,9P-617,9,,2178
8198,45958,2025-01-01,2,Incomplete Travel Docs,British Airways,BA-932,7,,
8199,46763,2025-01-20,5,Watchlist Hit,Serene Air,ER-476,9,5981,
8200,122817,2025-11-04,2,ECL Match,Kuwait Airways,KU-742,10,,1082
8201,130163,2025-06-03,3,Suspicious Behavior,flydubai,FZ-439,33,,
8202,18016,2025-10-18,2,ECL Match,Gulf Air,GF-271,10,,1646
8203,138208,2025-06-12,2,Watchlist Hit,Saudi Airlines,SV-306,34,5970,
8204,129106,2025-02-11,3,ECL Match,PIA,PK-440,35,,1322
8205,79226,2025-02-28,1,Invalid Documents,British Airways,BA-264,12,,
8206,20489,2025-01-15,1,Watchlist Hit,Air Arabia,G9-525,31,4268,
8207,143828,2025-01-24,2,Incomplete Travel Docs,Gulf Air,GF-858,10,,
8208,26516,2025-11-17,3,Invalid Documents,Emirates,EK-412,9,,
8209,119547,2025-03-02,3,ECL Match,Saudi Airlines,SV-909,10,,1744
8210,29774,2025-06-28,2,Other,flydubai,FZ-357,9,,
8211,147998,2025-01-23,1,Invalid Documents,PIA,PK-993,11,,
8212,70018,2025-01-18,1,Invalid Documents,Etihad Airways,EY-433,15,,
8213,106719,2025-03-18,6,Court Order,AirBlue,PA-116,7,1033,
8214,82292,2025-02-02,4,Watchlist Hit,Air Arabia,G9-132,34,6010,
8215,37815,2025-09-23,2,Watchlist Hit,Turkish Airlines,TK-166,32,2946,
8216,5115,2025-06-01,4,ECL Match,Air Arabia,G9-956,33,,2543
8217,94693,2025-02-16,1,ECL Match,Etihad Airways,EY-379,31,,1577
8218,113243,2025-04-03,2,Incomplete Travel Docs,Kuwait Airways,KU-845,9,,
8219,83438,2025-11-06,3,ECL Match,British Airways,BA-363,34,,1752
8220,24481,2025-08-19,3,Invalid Documents,flydubai,FZ-570,9,,
8221,100266,2025-08-04,8,Incomplete Travel Docs,Emirates,EK-165,10,,
8222,1734,2025-02-05,1,ECL Match,Serene Air,ER-921,9,,473
8223,87722,2025-09-25,5,Incomplete Travel Docs,Etihad Airways,EY-789,34,,
8224,115067,2025-02-07,5,ECL Match,Kuwait Airways,KU-962,10,,513
8225,98376,2025-04-25,2,Watchlist Hit,flyJinnah,9P-112,9,12,
8226,71674,2025-12-15,5,Invalid Documents,Emirates,EK-630,15,,
8227,98662,2025-01-21,2,Watchlist Hit,Gulf Air,GF-570,15,6491,
8228,67070,2025-09-05,6,Invalid Documents,Air Arabia,G9-115,7,,
8229,123035,2025-02-24,1,Watchlist Hit,Air Arabia,G9-640,12,2387,
8230,64537,2025-03-20,5,Suspicious Behavior,flyJinnah,9P-800,10,,
8231,129105,2025-04-20,8,ECL Match,PIA,PK-180,31,,2226
8232,103956,2025-04-08,3,ECL Match,Etihad Airways,EY-684,31,,2662
8233,36765,2025-12-07,4,Airline Refusal,flydubai,FZ-554,32,,
8234,74561,2025-06-01,2,Interpol Alert,British Airways,BA-328,9,1863,
8235,26968,2025-02-25,4,Watchlist Hit,Gulf Air,GF-632,9,2840,
8236,62784,2025-03-15,5,Watchlist Hit,Gulf Air,GF-362,5,3417,
8237,148945,2025-01-16,5,Invalid Documents,Etihad Airways,EY-891,5,,
8238,138329,2025-05-17,6,Interpol Alert,flyJinnah,9P-892,15,4891,
8239,141806,2025-11-05,4,Invalid Documents,Saudi Airlines,SV-313,10,,
8240,34560,2025-12-13,6,Incomplete Travel Docs,Gulf Air,GF-766,32,,
8241,126118,2025-01-16,4,ECL Match,British Airways,BA-451,8,,1731
8242,65269,2025-12-12,3,Watchlist Hit,Emirates,EK-488,35,3811,
8243,79508,2025-08-14,3,Incomplete Travel Docs,PIA,PK-788,10,,
8244,74224,2025-01-18,3,Watchlist Hit,flyJinnah,9P-932,9,7227,
8245,84323,2025-12-06,2,Other,flydubai,FZ-190,9,,
8246,24807,2025-05-01,2,Watchlist Hit,Emirates,EK-460,11,3961,
8247,130026,2025-01-15,6,Court Order,Air Arabia,G9-526,32,5813,
8248,122140,2025-11-02,3,Suspicious Behavior,Emirates,EK-692,31,,
8249,143107,2025-05-26,3,ECL Match,AirBlue,PA-616,10,,84
8250,54457,2025-02-07,6,Interpol Alert,AirBlue,PA-463,7,5121,
8251,45520,2025-03-07,2,Interpol Alert,British Airways,BA-626,10,487,
8252,85368,2025-01-24,8,Watchlist Hit,Turkish Airlines,TK-256,32,5062,
8253,142383,2025-02-27,1,Court Order,PIA,PK-721,32,,
8254,26875,2025-11-04,4,Other,Oman Air,WY-155,12,,
8255,5701,2025-07-20,8,Suspicious Behavior,British Airways,BA-215,7,,
8256,51451,2025-04-20,1,Watchlist Hit,British Airways,BA-865,31,922,
8257,74932,2025-06-12,5,Incomplete Travel Docs,British Airways,BA-618,9,,
8258,8453,2025-01-19,5,Incomplete Travel Docs,Gulf Air,GF-609,10,,
8259,131190,2025-12-27,3,Watchlist Hit,Saudi Airlines,SV-322,13,4869,
8260,148880,2025-09-13,2,Watchlist Hit,Air Arabia,G9-204,11,512,
8261,94837,2025-03-21,1,Watchlist Hit,Gulf Air,GF-414,31,4055,
8262,34496,2025-07-12,1,Interpol Alert,Air Arabia,G9-628,8,1659,
8263,116562,2025-03-22,3,Court Order,Saudi Airlines,SV-340,11,,
8264,102434,2025-11-19,2,ECL Match,flydubai,FZ-664,35,,1702
8265,133091,2025-05-25,2,ECL Match,Turkish Airlines,TK-356,9,,669
8266,56573,2025-06-13,1,ECL Match,Air Arabia,G9-969,11,,1769
8267,58003,2025-08-14,1,Court Order,PIA,PK-592,31,,
8268,76383,2025-04-18,3,Watchlist Hit,flyJinnah,9P-218,10,915,
8269,120104,2025-01-07,3,Watchlist Hit,Serene Air,ER-123,13,5354,
8270,90099,2025-10-16,6,Interpol Alert,Qatar Airways,QR-188,13,1035,
8271,149632,2025-12-01,1,Incomplete Travel Docs,PIA,PK-735,7,,
8272,53692,2025-08-11,3,Interpol Alert,Kuwait Airways,KU-674,32,409,
8273,11727,2025-08-13,8,Watchlist Hit,flyJinnah,9P-272,12,5708,
8274,52914,2025-09-19,8,Other,Etihad Airways,EY-948,33,,
8275,144896,2025-11-19,3,ECL Match,Oman Air,WY-801,32,,623
8276,132958,2025-03-20,8,Watchlist Hit,Kuwait Airways,KU-590,10,5791,
8277,90899,2025-08-15,5,Suspicious Behavior,Air Arabia,G9-448,9,,
8278,62319,2025-01-11,2,Invalid Documents,Air Arabia,G9-657,10,,
8279,5557,2025-10-24,1,Invalid Documents,Qatar Airways,QR-178,35,,
8280,50054,2025-07-14,1,Watchlist Hit,Etihad Airways,EY-844,10,2887,
8281,79498,2025-08-08,4,ECL Match,Oman Air,WY-535,31,,299
8282,104085,2025-08-04,2,Court Order,Air Arabia,G9-502,31,,
8283,33578,2025-05-18,3,Incomplete Travel Docs,flydubai,FZ-148,7,,
8284,94598,2025-02-25,4,ECL Match,Oman Air,WY-111,13,,2106
8285,101736,2025-11-22,3,Watchlist Hit,Serene Air,ER-413,31,4612,
8286,141097,2025-01-14,5,Invalid Documents,Qatar Airways,QR-348,7,,
8287,66490,2025-10-14,3,ECL Match,Emirates,EK-469,31,,76
8288,65760,2025-08-23,1,ECL Match,Gulf Air,GF-585,12,,1608
8289,121803,2025-02-23,8,Interpol Alert,Etihad Airways,EY-514,9,,
8290,140527,2025-01-08,2,ECL Match,Saudi Airlines,SV-519,11,,589
8291,35563,2025-10-14,1,ECL Match,Kuwait Airways,KU-952,31,,1759
8292,90417,2025-10-11,8,Airline Refusal,flydubai,FZ-465,35,,
8293,140457,2025-04-09,2,Watchlist Hit,Turkish Airlines,TK-415,15,881,
8294,74094,2025-11-08,1,ECL Match,flydubai,FZ-696,32,,1605
8295,25135,2025-06-01,2,ECL Match,Qatar Airways,QR-612,9,,197
8296,141322,2025-08-04,3,Interpol Alert,Kuwait Airways,KU-327,8,,
8297,51987,2025-04-02,1,Watchlist Hit,flydubai,FZ-448,9,1982,
8298,84999,2025-06-18,1,ECL Match,Kuwait Airways,KU-166,31,,1025
8299,33853,2025-11-19,3,ECL Match,AirBlue,PA-216,9,,791
8300,125826,2025-05-10,6,Airline Refusal,Oman Air,WY-177,9,,
8301,122666,2025-05-18,3,Incomplete Travel Docs,flyJinnah,9P-950,9,,
8302,95015,2025-07-28,1,Watchlist Hit,flydubai,FZ-251,9,2777,
8303,52625,2025-03-03,1,Court Order,PIA,PK-624,10,6522,
8304,24592,2025-03-03,2,ECL Match,Gulf Air,GF-153,12,,953
8305,143355,2025-06-24,2,ECL Match,British Airways,BA-892,9,,1972
8306,53514,2025-05-27,1,Watchlist Hit,Saudi Airlines,SV-949,31,7472,
8307,18216,2025-03-17,8,ECL Match,Saudi Airlines,SV-744,35,,1273
8308,124347,2025-01-25,2,Watchlist Hit,Air Arabia,G9-930,10,7097,
8309,78284,2025-08-09,1,Watchlist Hit,Emirates,EK-490,31,7973,
8310,66037,2025-03-14,5,ECL Match,British Airways,BA-868,31,,1775
8311,44729,2025-07-28,1,Invalid Documents,AirBlue,PA-561,10,,
8312,75790,2025-01-13,1,Watchlist Hit,flyJinnah,9P-922,10,715,
8313,43717,2025-07-26,1,Other,Gulf Air,GF-557,33,,
8314,78637,2025-06-23,8,Watchlist Hit,AirBlue,PA-835,10,6867,
8315,25041,2025-05-04,1,Incomplete Travel Docs,Turkish Airlines,TK-665,8,,
8316,74757,2025-12-14,2,Invalid Documents,Air Arabia,G9-516,33,,
8317,48390,2025-12-17,5,ECL Match,Turkish Airlines,TK-303,15,,1306
8318,50326,2025-06-14,6,Invalid Documents,Turkish Airlines,TK-516,9,,
8319,424,2025-04-11,2,Interpol Alert,flydubai,FZ-215,9,,
8320,45708,2025-08-08,3,ECL Match,AirBlue,PA-813,8,,1801
8321,79121,2025-11-13,3,ECL Match,Turkish Airlines,TK-706,10,,2506
8322,126099,2025-02-08,1,ECL Match,Qatar Airways,QR-363,9,,1457
8323,129119,2025-08-20,3,Watchlist Hit,Air Arabia,G9-265,8,6350,
8324,10236,2025-05-01,3,Watchlist Hit,Etihad Airways,EY-195,9,3343,
8325,122589,2025-09-01,2,ECL Match,Emirates,EK-694,10,,2490
8326,78036,2025-05-02,2,Other,Turkish Airlines,TK-575,13,,
8327,137386,2025-05-08,1,Interpol Alert,PIA,PK-462,8,4648,
8328,70664,2025-12-27,6,Other,Oman Air,WY-407,32,,
8329,77704,2025-01-14,3,ECL Match,Kuwait Airways,KU-478,10,,1906
8330,22884,2025-02-01,8,Incomplete Travel Docs,Oman Air,WY-941,9,,
8331,28653,2025-04-06,3,Watchlist Hit,Qatar Airways,QR-560,9,5901,
8332,134669,2025-12-26,3,Interpol Alert,Kuwait Airways,KU-882,8,,
8333,10860,2025-10-24,1,ECL Match,AirBlue,PA-541,32,,1468
8334,23834,2025-08-07,2,Interpol Alert,Oman Air,WY-337,7,4494,
8335,46681,2025-06-01,1,Watchlist Hit,Serene Air,ER-938,10,6741,
8336,50135,2025-05-02,1,Interpol Alert,British Airways,BA-504,9,2376,
8337,123843,2025-08-04,6,ECL Match,Etihad Airways,EY-102,35,,2278
8338,80118,2025-04-23,4,ECL Match,Emirates,EK-313,13,,1456
8339,32855,2025-04-12,3,ECL Match,Air Arabia,G9-265,9,,382
8340,143088,2025-08-19,2,Incomplete Travel Docs,Emirates,EK-540,35,,
8341,55757,2025-08-04,3,Watchlist Hit,flyJinnah,9P-793,8,5555,
8342,25518,2025-01-27,4,Watchlist Hit,Air Arabia,G9-686,9,263,
8343,60502,2025-05-10,8,Watchlist Hit,Etihad Airways,EY-125,5,7318,
8344,80635,2025-05-16,2,Court Order,Turkish Airlines,TK-548,10,3688,
8345,30590,2025-07-16,5,ECL Match,Saudi Airlines,SV-825,8,,1660
8346,23619,2025-02-19,1,Interpol Alert,Gulf Air,GF-827,33,,
8347,51512,2025-04-24,3,Court Order,Saudi Airlines,SV-933,31,1041,
8348,96368,2025-08-05,2,Incomplete Travel Docs,flydubai,FZ-447,31,,
8349,128764,2025-11-20,3,Incomplete Travel Docs,Turkish Airlines,TK-461,8,,
8350,35836,2025-08-25,6,ECL Match,British Airways,BA-791,9,,394
8351,42725,2025-07-07,2,Incomplete Travel Docs,flydubai,FZ-477,10,,
8352,23023,2025-12-26,6,Airline Refusal,Saudi Airlines,SV-477,10,,
8353,18530,2025-11-05,2,ECL Match,Saudi Airlines,SV-322,9,,1462
8354,113482,2025-08-18,1,Watchlist Hit,Saudi Airlines,SV-415,32,4803,
8355,145655,2025-02-10,5,Interpol Alert,flyJinnah,9P-174,8,,
8356,92232,2025-09-19,3,Suspicious Behavior,Kuwait Airways,KU-581,13,,
8357,5915,2025-05-25,2,Interpol Alert,Etihad Airways,EY-157,10,,
8358,29100,2025-10-24,1,Incomplete Travel Docs,Saudi Airlines,SV-361,9,,
8359,115999,2025-12-20,2,Incomplete Travel Docs,Kuwait Airways,KU-111,13,,
8360,97567,2025-07-01,2,ECL Match,Oman Air,WY-777,10,,2201
8361,10860,2025-12-14,1,ECL Match,Turkish Airlines,TK-277,15,,1468
8362,130328,2025-11-01,5,ECL Match,Emirates,EK-262,34,,635
8363,121736,2025-03-08,3,Watchlist Hit,Kuwait Airways,KU-919,15,3864,
8364,122614,2025-10-08,1,ECL Match,flydubai,FZ-741,31,,1447
8365,83190,2025-11-13,3,Invalid Documents,AirBlue,PA-269,15,,
8366,20965,2025-06-01,3,ECL Match,Oman Air,WY-365,35,,2752
8367,3897,2025-07-03,1,Invalid Documents,Air Arabia,G9-750,15,,
8368,25710,2025-09-06,6,Watchlist Hit,British Airways,BA-485,11,7195,
8369,1172,2025-10-22,2,ECL Match,Gulf Air,GF-976,10,,1183
8370,15900,2025-03-27,8,Suspicious Behavior,Oman Air,WY-904,8,,
8371,129917,2025-12-01,3,Airline Refusal,Serene Air,ER-369,32,,
8372,68713,2025-04-20,2,ECL Match,British Airways,BA-944,10,,2378
8373,110965,2025-09-06,1,ECL Match,Air Arabia,G9-416,9,,2872
8374,66274,2025-07-24,1,Watchlist Hit,flyJinnah,9P-533,13,4303,
8375,22529,2025-03-26,2,Watchlist Hit,Etihad Airways,EY-166,10,3845,
8376,118954,2025-01-28,3,ECL Match,Etihad Airways,EY-330,32,,649
8377,50223,2025-06-07,1,Airline Refusal,flydubai,FZ-124,31,,
8378,83244,2025-12-28,8,ECL Match,PIA,PK-317,10,,2598
8379,52509,2025-02-06,8,Watchlist Hit,PIA,PK-926,10,734,
8380,200,2025-07-14,1,Watchlist Hit,Oman Air,WY-429,8,5192,
8381,117473,2025-11-05,1,Watchlist Hit,AirBlue,PA-690,8,4495,
8382,14939,2025-08-10,3,ECL Match,flydubai,FZ-758,32,,106
8383,86360,2025-02-02,4,ECL Match,Turkish Airlines,TK-908,31,,1056
8384,56894,2025-01-28,8,Airline Refusal,Serene Air,ER-640,33,,
8385,58006,2025-06-01,2,ECL Match,AirBlue,PA-505,31,,2814
8386,84424,2025-06-14,1,Watchlist Hit,Serene Air,ER-399,32,5267,
8387,137630,2025-01-20,1,ECL Match,Turkish Airlines,TK-809,10,,946
8388,62823,2025-01-20,6,Watchlist Hit,Kuwait Airways,KU-108,8,7149,
8389,106359,2025-07-20,1,Interpol Alert,Saudi Airlines,SV-320,12,6039,
8390,124494,2025-07-11,3,Watchlist Hit,flyJinnah,9P-590,15,6122,
8391,125385,2025-04-28,1,Airline Refusal,Air Arabia,G9-200,7,,
8392,59462,2025-10-07,8,Invalid Documents,flydubai,FZ-538,31,,
8393,108055,2025-04-17,2,Interpol Alert,Gulf Air,GF-503,5,,
8394,103726,2025-01-16,8,Watchlist Hit,Emirates,EK-582,8,1362,
8395,70723,2025-06-25,2,Invalid Documents,Qatar Airways,QR-642,10,,
8396,29528,2025-12-20,1,ECL Match,PIA,PK-533,35,,2237
8397,148664,2025-07-08,3,Court Order,Etihad Airways,EY-382,15,,
8398,117064,2025-08-05,3,Incomplete Travel Docs,Emirates,EK-252,7,,
8399,94949,2025-03-23,1,Watchlist Hit,flyJinnah,9P-643,10,2130,
8400,29881,2025-07-12,1,Watchlist Hit,AirBlue,PA-847,31,6085,
8401,112554,2025-03-11,2,Watchlist Hit,Turkish Airlines,TK-150,10,523,
8402,85805,2025-11-23,3,Airline Refusal,Etihad Airways,EY-632,10,,
8403,67328,2025-06-14,2,ECL Match,Emirates,EK-953,31,,2419
8404,10132,2025-07-16,3,Watchlist Hit,Turkish Airlines,TK-816,9,2347,
8405,64760,2025-02-18,2,Airline Refusal,Serene Air,ER-285,11,,
8406,69907,2025-05-05,1,Invalid Documents,Qatar Airways,QR-671,11,,
8407,101427,2025-07-16,1,Incomplete Travel Docs,PIA,PK-315,15,,
8408,52422,2025-05-05,3,ECL Match,British Airways,BA-564,8,,729
8409,48763,2025-09-24,3,Incomplete Travel Docs,Turkish Airlines,TK-914,12,,
8410,51230,2025-01-08,8,ECL Match,Emirates,EK-140,33,,263
8411,57645,2025-03-22,1,Incomplete Travel Docs,Gulf Air,GF-489,32,,
8412,75538,2025-12-17,3,ECL Match,Air Arabia,G9-121,32,,2265
8413,72294,2025-04-17,3,Watchlist Hit,Saudi Airlines,SV-867,31,230,
8414,138520,2025-09-24,2,Airline Refusal,Emirates,EK-470,9,,
